Frame,Time,m_avg_PelvisRotX,m_avg_PelvisRotY,m_avg_PelvisRotZ,m_avg_L_HipRotX,m_avg_L_HipRotY,m_avg_L_HipRotZ,m_avg_L_KneeRotX,m_avg_L_KneeRotY,m_avg_L_KneeRotZ,m_avg_L_AnkleRotX,m_avg_L_AnkleRotY,m_avg_L_AnkleRotZ,m_avg_L_FootRotX,m_avg_L_FootRotY,m_avg_L_FootRotZ,m_avg_R_HipRotX,m_avg_R_HipRotY,m_avg_R_HipRotZ,m_avg_R_KneeRotX,m_avg_R_KneeRotY,m_avg_R_KneeRotZ,m_avg_R_AnkleRotX,m_avg_R_AnkleRotY,m_avg_R_AnkleRotZ,m_avg_R_FootRotX,m_avg_R_FootRotY,m_avg_R_FootRotZ,m_avg_Spine1RotX,m_avg_Spine1RotY,m_avg_Spine1RotZ,m_avg_Spine2RotX,m_avg_Spine2RotY,m_avg_Spine2RotZ,m_avg_Spine3RotX,m_avg_Spine3RotY,m_avg_Spine3RotZ,m_avg_L_CollarRotX,m_avg_L_CollarRotY,m_avg_L_CollarRotZ,m_avg_L_ShoulderRotX,m_avg_L_ShoulderRotY,m_avg_L_ShoulderRotZ,m_avg_L_ElbowRotX,m_avg_L_ElbowRotY,m_avg_L_ElbowRotZ,m_avg_L_WristRotX,m_avg_L_WristRotY,m_avg_L_WristRotZ,m_avg_NeckRotX,m_avg_NeckRotY,m_avg_NeckRotZ,m_avg_HeadRotX,m_avg_HeadRotY,m_avg_HeadRotZ,m_avg_R_CollarRotX,m_avg_R_CollarRotY,m_avg_R_CollarRotZ,m_avg_R_ShoulderRotX,m_avg_R_ShoulderRotY,m_avg_R_ShoulderRotZ,m_avg_R_ElbowRotX,m_avg_R_ElbowRotY,m_avg_R_ElbowRotZ,m_avg_R_WristRotX,m_avg_R_WristRotY,m_avg_R_WristRotZ,
602,6.871978,13.90048,188.6878,357.9689,3.638256,219.6707,7.167735,357.4966,189.9572,357.4511,9.381046,166.0912,357.7772,4.441399,166.0702,355.9713,348.2633,157.9101,359.0638,343.0296,188.2265,1.831335,50.4953,160.5526,341.15,19.50319,180.3633,8.565073,353.6467,190.8246,358.5039,353.6467,190.8246,358.5039,12.54272,191.881,0.7979923,12.54272,191.881,0.7979922,354.6264,200.5935,81.64047,358.1207,199.9294,87.90436,6.704151,207.9519,106.1705,354.3867,202.8345,354.5373,5.695055,210.1642,359.9838,12.54272,191.881,0.7979922,347.8628,179.4878,277.364,353.3861,180.2257,272.6589,5.571722,139.7389,274.5821,
603,6.883203,13.90042,188.6838,357.9703,3.629031,219.6653,7.180828,357.4951,189.9502,357.467,9.390357,166.0924,357.7816,4.44125,166.0701,355.9716,348.261,157.9049,359.0676,343.0257,188.2215,1.833573,50.49248,160.5562,341.1543,19.50318,180.3633,8.565071,353.6476,190.8175,358.5054,353.6476,190.8175,358.5054,12.54344,191.872,0.8006665,12.54344,191.872,0.8006666,354.6843,200.5146,81.67796,358.179,199.8529,87.94102,6.713058,207.8861,106.1873,354.39,202.8106,354.5428,5.703091,210.129,359.9883,12.54344,191.872,0.8006666,347.8719,179.4876,277.3618,353.3952,180.2253,272.6569,5.585989,139.7123,274.6088,
604,6.894241,13.8988,188.6796,357.9722,3.623939,219.6609,7.182207,357.4913,189.9456,357.4708,9.362919,166.0946,357.7715,4.440854,166.0723,355.9712,348.2592,157.9001,359.0694,343.0233,188.2168,1.834169,50.49022,160.5568,341.1557,19.50318,180.3633,8.565071,353.6462,190.8097,358.5076,353.6462,190.8097,358.5076,12.54123,191.8623,0.804047,12.54122,191.8623,0.8040472,354.7017,200.4842,81.67941,358.1964,199.8225,87.94228,6.730404,207.8118,106.2076,354.3864,202.785,354.5495,5.699494,210.091,359.9939,12.54122,191.8623,0.8040472,347.8755,179.4811,277.3664,353.3989,180.2193,272.6615,5.577868,139.6809,274.6195,
605,6.905268,13.8975,188.677,357.977,3.615911,219.6569,7.19144,357.4889,189.9405,357.4828,9.355556,166.0983,357.7691,4.439579,166.0752,355.9704,348.2615,157.894,359.0789,343.0205,188.2099,1.843801,50.49139,160.5703,341.1679,19.50319,180.3633,8.565073,353.6472,190.8025,358.5135,353.6472,190.8025,358.5135,12.54198,191.8556,0.8142499,12.54198,191.8556,0.8142506,354.7251,200.4462,81.70197,358.2201,199.786,87.96448,6.737789,207.7488,106.2265,354.3905,202.76,354.5655,5.707563,210.0583,0.007554288,12.54198,191.8556,0.8142506,347.8493,179.4608,277.3318,353.3731,180.1956,272.627,5.586946,139.6389,274.6017,
606,6.916592,13.89766,188.6737,357.9781,3.631999,219.6551,7.184844,357.4996,189.9397,357.4691,9.262945,166.0977,357.7404,4.440975,166.0781,355.9775,348.2588,157.8894,359.0832,343.016,188.2054,1.846147,50.48808,160.5745,341.173,19.50318,180.3633,8.565074,353.6473,190.7966,358.5147,353.6473,190.7966,358.5147,12.54159,191.8482,0.8167802,12.54159,191.8482,0.8167801,354.7465,200.4214,81.68751,358.2412,199.7603,87.94981,6.739141,207.6566,106.2608,354.3914,202.7397,354.5696,5.712948,210.0285,0.009654722,12.54159,191.8482,0.8167801,347.8431,179.4464,277.3328,353.3668,180.1814,272.628,5.595766,139.5941,274.5902,
607,6.927543,13.89319,188.6697,357.9802,3.634393,219.6506,7.176366,357.4976,189.9361,357.4605,9.327288,166.0973,357.7658,4.441393,166.0768,355.9797,348.2637,157.8853,359.0825,343.0207,188.2006,1.848107,50.49265,160.5736,341.1706,19.50319,180.3633,8.565072,353.6396,190.7889,358.5174,353.6396,190.7889,358.5174,12.53135,191.8387,0.8210352,12.53135,191.8387,0.8210347,354.7967,200.3454,81.70352,358.2917,199.6852,87.96523,6.747676,207.5798,106.2527,354.364,202.7157,354.5762,5.668752,209.9914,0.01276884,12.53135,191.8387,0.8210347,347.8377,179.4425,277.3301,353.3615,180.1772,272.6252,5.600337,139.5559,274.598,
608,6.938591,13.88685,188.6671,357.9799,3.647594,219.6475,7.171682,357.5067,189.9337,357.4499,9.386225,166.0969,357.7887,4.443119,166.0766,355.9824,348.2755,157.8839,359.0777,343.0331,188.1976,1.8501,50.50423,160.5695,341.1628,19.50319,180.3633,8.565073,353.6242,190.7849,358.5169,353.6242,190.7849,358.5169,12.51169,191.8329,0.821404,12.51169,191.8329,0.8214041,354.829,200.2886,81.69959,358.3239,199.6282,87.96091,6.737431,207.4715,106.2494,354.3082,202.7041,354.5702,5.578256,209.9693,359.9942,12.51169,191.8329,0.8214041,347.8488,179.4723,277.3208,353.3727,180.2061,272.6162,5.595979,139.5275,274.6163,
609,6.950137,13.87674,188.6636,357.9801,3.671172,219.6402,7.192638,357.5375,189.9248,357.4564,9.492043,166.0984,357.8259,4.440533,166.0776,355.9807,348.3096,157.8817,359.0701,343.0663,188.1906,1.861337,50.53746,160.568,341.1499,19.50319,180.3633,8.565075,353.5969,190.7786,358.5171,353.5969,190.7786,358.5171,12.47905,191.8246,0.8249746,12.47904,191.8246,0.8249738,354.8823,200.1919,81.70316,358.3772,199.5317,87.96387,6.710785,207.3385,106.1761,354.2059,202.685,354.5599,5.405843,209.9335,359.9543,12.47904,191.8246,0.8249738,347.8647,179.5161,277.3143,353.3887,180.2492,272.6101,5.596569,139.4809,274.6076,
610,6.960817,13.86034,188.6582,357.976,3.703885,219.633,7.198624,357.5689,189.9178,357.4453,9.5484,166.0975,357.8453,4.441309,166.0784,355.9813,348.3423,157.8804,359.0565,343.1013,188.185,1.866605,50.56992,160.557,341.1283,19.50318,180.3633,8.565072,353.5618,190.7724,358.5107,353.5618,190.7724,358.5107,12.43469,191.8129,0.8173835,12.43469,191.8129,0.8173829,354.9182,200.0928,81.72458,358.4134,199.434,87.98479,6.642694,207.1277,106.0371,354.0821,202.6671,354.5282,5.201811,209.8922,359.8856,12.43469,191.8129,0.8173829,347.881,179.5724,277.3046,353.405,180.3046,272.6007,5.592189,139.4654,274.6065,
611,6.97187,13.84056,188.6526,357.9738,3.74734,219.6236,7.221069,357.6177,189.907,357.4432,9.608788,166.0947,357.8689,4.441175,166.078,355.9849,348.3805,157.8812,359.033,343.1459,188.1813,1.86598,50.60849,160.5331,341.0924,19.50318,180.3633,8.565072,353.5201,190.7646,358.5074,353.5201,190.7646,358.5074,12.38212,191.7998,0.8135465,12.38212,191.7998,0.8135465,354.9876,199.9553,81.7304,358.4829,199.2968,87.98978,6.604137,206.8719,105.9096,353.9327,202.647,354.5059,4.951628,209.8469,359.8316,12.38212,191.7998,0.8135465,347.8916,179.6448,277.2605,353.4162,180.3726,272.5575,5.57812,139.4536,274.6515,
612,6.98321,13.81765,188.6501,357.9716,3.819476,219.6165,7.247282,357.6933,189.8987,357.4302,9.708603,166.0907,357.9004,4.445454,166.0781,355.9849,348.4431,157.8869,359.0008,343.2159,188.1792,1.870485,50.67156,160.505,341.0442,19.50319,180.3633,8.565077,353.4666,190.7614,358.5044,353.4666,190.7614,358.5044,12.31749,191.7934,0.8120768,12.31749,191.7934,0.8120763,355.0994,199.7589,81.76855,358.5951,199.1028,88.0265,6.572103,206.6308,105.8297,353.7353,202.6423,354.4769,4.612597,209.8235,359.7553,12.31749,191.7934,0.8120763,347.9572,179.7815,277.238,353.4821,180.5071,272.5361,5.56095,139.4691,274.7169,
613,6.994195,13.79119,188.6468,357.9687,3.887273,219.6079,7.280807,357.7688,189.888,357.4256,9.798435,166.0894,357.9302,4.448976,166.0808,355.9864,348.501,157.8928,358.9659,343.2832,188.1783,1.87018,50.73032,160.4711,340.9921,19.5032,180.3633,8.565071,353.4093,190.7575,358.5002,353.4093,190.7575,358.5002,12.24655,191.7854,0.8077214,12.24655,191.7854,0.807721,355.2067,199.5632,81.79449,358.7028,198.9087,88.05112,6.607774,206.3419,105.7647,353.5284,202.6373,354.4451,4.261387,209.7974,359.6792,12.24655,191.7854,0.807721,348.0141,179.9186,277.207,353.5394,180.6411,272.5063,5.545343,139.495,274.7817,
614,7.005203,13.76705,188.6411,357.9657,3.945981,219.5977,7.315202,357.8368,189.8754,357.4263,9.820311,166.0811,357.9409,4.450865,166.0771,355.9929,348.5501,157.8962,358.9326,343.342,188.1761,1.866601,50.7802,160.4361,340.9419,19.50319,180.3633,8.56507,353.3595,190.7502,358.4959,353.3595,190.7502,358.4959,12.18439,191.772,0.8019662,12.18439,191.772,0.8019666,355.3311,199.3464,81.84619,358.8277,198.6951,88.10125,6.691245,206.1476,105.7777,353.349,202.6205,354.4168,3.956425,209.7546,359.6143,12.18439,191.772,0.8019666,348.0882,180.0539,277.187,353.6137,180.7743,272.4876,5.511986,139.561,274.8394,
615,7.01662,13.75141,188.6375,357.9661,3.992993,219.5901,7.347332,357.8935,189.8655,357.4308,9.837685,166.0738,357.9505,4.448323,166.0732,355.9977,348.5852,157.898,358.9114,343.3828,188.1737,1.866358,50.81564,160.4148,340.9097,19.50319,180.3633,8.565068,353.328,190.7442,358.4963,353.328,190.7442,358.4963,12.14567,191.7632,0.8031312,12.14567,191.7632,0.8031314,355.4294,199.185,81.89352,358.9265,198.5366,88.14734,6.799852,206.0237,105.8674,353.2344,202.6058,354.4077,3.759087,209.7236,359.5838,12.14567,191.7632,0.8031314,348.1301,180.133,277.1736,353.6558,180.8521,272.4749,5.488029,139.6081,274.8237,
616,7.027534,13.74521,188.6347,357.9633,4.012818,219.5848,7.374211,357.924,189.8578,357.4443,9.836605,166.0729,357.9469,4.440902,166.0736,355.9923,348.6093,157.8957,358.9097,343.4045,188.1678,1.877489,50.83901,160.4189,340.9055,19.50319,180.3633,8.565066,353.316,190.7411,358.4913,353.316,190.7411,358.4913,12.13188,191.7568,0.7973557,12.13188,191.7568,0.7973558,355.512,199.0621,81.96013,359.0098,198.4177,88.21281,7.110966,205.9703,106.1814,353.1913,202.5947,354.3851,3.682654,209.7006,359.5351,12.13188,191.7568,0.7973558,348.1701,180.184,277.1693,353.6958,180.9026,272.4712,5.529472,139.5947,274.6735,
617,7.038506,13.74179,188.632,357.9615,4.025529,219.5804,7.397488,357.9466,189.8513,357.4582,9.810006,166.0744,357.9346,4.443007,166.0761,355.9907,348.6278,157.8927,358.9107,343.42,188.162,1.888161,50.8567,160.4255,340.9055,19.50319,180.3633,8.565068,353.3116,190.7378,358.4876,353.3116,190.7378,358.4876,12.128,191.7505,0.7929174,12.128,191.7505,0.7929171,355.5941,198.9491,82.02976,359.0927,198.309,88.28129,7.366405,205.953,106.3914,353.1759,202.5822,354.3691,3.650931,209.6779,359.5002,12.128,191.7505,0.7929171,348.1889,180.1985,277.1763,353.7145,180.9177,272.4783,5.650066,139.5379,274.4677,
618,7.050232,13.74195,188.6301,357.9577,4.036883,219.5778,7.421494,357.9684,189.8464,357.4734,9.722818,166.072,357.9043,4.44675,166.0755,355.9939,348.6454,157.8896,358.9154,343.4328,188.1561,1.90157,50.87311,160.4376,340.9112,19.50319,180.3633,8.565072,353.3137,190.7367,358.4808,353.3137,190.7367,358.4808,12.13287,191.7462,0.7840709,12.13287,191.7462,0.7840709,355.6755,198.8597,82.06168,359.1744,198.2216,88.31224,7.863688,206.1504,106.553,353.183,202.5753,354.3445,3.655182,209.6632,359.4538,12.13287,191.7462,0.7840709,348.2114,180.2083,277.1878,353.7368,180.9287,272.49,5.797682,139.3779,274.3122,
619,7.06082,13.73914,188.629,357.9546,4.03295,219.5753,7.447048,357.9776,189.8412,357.4975,9.664787,166.0699,357.8927,4.45032,166.0732,356.0045,348.6688,157.8886,358.9155,343.4529,188.1516,1.913953,50.89569,160.4449,340.9102,19.50319,180.3633,8.565072,353.3104,190.7367,358.4752,353.3104,190.7367,358.4752,12.13108,191.7437,0.776967,12.13108,191.7437,0.7769668,355.7545,198.7657,82.09984,359.2539,198.13,88.34937,8.33822,206.4474,106.6518,353.1705,202.5732,354.3217,3.624795,209.6553,359.4083,12.13108,191.7437,0.7769668,348.2289,180.2199,277.2035,353.7542,180.9418,272.5057,5.928093,139.1894,274.2357,
620,7.071856,13.73091,188.6283,357.9513,4.0832,219.5724,7.483843,358.0394,189.8355,357.5044,9.553416,166.0663,357.8554,4.448096,166.0751,356.0094,348.7005,157.8942,358.8931,343.4914,188.1536,1.910825,50.92822,160.4218,340.8772,19.50319,180.3633,8.565073,353.2999,190.7376,358.4697,353.2999,190.7376,358.4697,12.12101,191.741,0.767152,12.12101,191.741,0.7671523,355.8412,198.6687,82.09518,359.3406,198.0326,88.34376,8.790193,206.9632,106.6809,353.132,202.5778,354.2994,3.541645,209.6535,359.3703,12.12101,191.741,0.7671523,348.2521,180.2555,277.1974,353.7775,180.9767,272.5,6.083847,138.8991,274.3085,
621,7.083065,13.72409,188.6283,357.9525,4.119038,219.5676,7.536228,358.0964,189.826,357.532,9.535479,166.0611,357.8495,4.440987,166.0722,356.0086,348.7323,157.9001,358.8692,343.5308,188.1561,1.906412,50.96098,160.3963,340.842,19.5032,180.3633,8.565074,353.2844,190.7368,358.4717,353.2844,190.7368,358.4717,12.10496,191.74,0.7698522,12.10496,191.74,0.7698523,355.8911,198.5943,82.11827,359.3907,197.9597,88.36626,9.29844,207.7278,106.6181,353.0694,202.5791,354.3001,3.420273,209.6515,359.3627,12.10496,191.74,0.7698523,348.2977,180.2925,277.253,353.8224,181.0191,272.5553,6.111506,138.6494,274.54,
622,7.094165,13.72305,188.6287,357.9561,4.16532,219.5653,7.567902,358.1523,189.8213,357.5365,9.526135,166.0589,357.8438,4.442235,166.0735,356.0088,348.7684,157.9057,358.8456,343.5736,188.1576,1.904501,50.99779,160.3727,340.8071,19.50319,180.3633,8.565065,353.2781,190.7351,358.4772,353.2781,190.7351,358.4772,12.10301,191.7394,0.7783012,12.10301,191.7394,0.7783008,355.9836,198.5045,82.09734,359.4829,197.8687,88.34437,9.670249,208.4173,106.6401,353.033,202.5757,354.3127,3.333861,209.647,359.37,12.10301,191.7394,0.7783008,348.3281,180.3178,277.2651,353.8526,181.0455,272.5676,6.176232,138.4397,274.6516,
623,7.105271,13.7301,188.6283,357.9609,4.209285,219.5631,7.593668,358.2032,189.8172,357.537,9.511985,166.0603,357.8311,4.43737,166.0786,356.0013,348.7994,157.9104,358.8216,343.6122,188.159,1.899613,51.02964,160.3464,340.7714,19.50318,180.3633,8.565067,353.2845,190.7313,358.485,353.2845,190.7313,358.485,12.11903,191.7367,0.7894544,12.11903,191.7367,0.7894543,356.0011,198.5112,82.05826,359.5,197.8729,88.30519,10.14719,209.4686,106.4771,353.0365,202.565,354.3381,3.307746,209.6349,359.4025,12.11903,191.7367,0.7894543,348.365,180.3305,277.2727,353.8894,181.0589,272.5756,6.12258,138.313,274.8606,
624,7.116405,13.74204,188.6269,357.967,4.276901,219.5616,7.613661,358.2718,189.8147,357.5208,9.433206,166.0531,357.8085,4.430906,166.0782,356.0086,348.8276,157.9128,358.8015,343.6465,188.1584,1.896677,51.05836,160.3247,340.741,19.50319,180.3633,8.565071,353.2975,190.7253,358.4948,353.2975,190.7253,358.4948,12.14416,191.7319,0.8041224,12.14416,191.7319,0.8041224,356.028,198.5102,82.03596,359.5266,197.8706,88.28261,10.51857,210.6302,106.3813,353.0598,202.5459,354.3727,3.313893,209.613,359.4489,12.14416,191.7319,0.8041224,348.3777,180.316,277.2584,353.9023,181.0429,272.5616,6.053022,138.1444,275.0565,
625,7.12747,13.75719,188.6273,357.9728,4.317306,219.5615,7.640498,358.3202,189.8125,357.5239,9.350251,166.044,357.794,4.435797,166.0729,356.0284,348.8521,157.9165,358.7839,343.6764,188.1594,1.893996,51.08352,160.306,340.7147,19.50318,180.3633,8.56507,353.3217,190.7224,358.5039,353.3217,190.7224,358.5039,12.18433,191.731,0.8160879,12.18433,191.731,0.8160872,355.9918,198.6035,81.97467,359.4898,197.9601,88.22189,10.82368,211.8852,106.2586,353.124,202.5364,354.4077,3.380928,209.6068,359.5031,12.18433,191.731,0.8160872,348.4402,180.3365,277.2534,353.9649,181.0629,272.5575,5.939276,138.0403,275.2116,
626,7.138532,13.77155,188.6268,357.9782,4.357633,219.5602,7.672824,358.3712,189.8085,357.5319,9.240088,166.0406,357.7584,4.436805,166.0733,356.0347,348.8786,157.9185,358.7693,343.7065,188.1584,1.894928,51.11019,160.2919,340.6922,19.50319,180.3633,8.565073,353.3486,190.7184,358.5118,353.3486,190.7184,358.5118,12.22801,191.7276,0.8260414,12.22801,191.7276,0.8260413,355.9256,198.7268,81.91828,359.423,198.08,88.16632,10.99924,213.1833,106.0697,353.2007,202.5215,354.4388,3.466774,209.5922,359.5504,12.22801,191.7276,0.8260413,348.5137,180.3529,277.2709,354.0382,181.0809,272.5756,5.83468,137.927,275.3156,
627,7.149781,13.78599,188.6265,357.9878,4.388568,219.5589,7.713159,358.418,189.8036,357.5515,9.026064,166.0414,357.6726,4.432783,166.0774,356.0253,348.898,157.9174,358.7652,343.7253,188.1546,1.901562,51.12924,160.2914,340.6851,19.50319,180.3633,8.565073,353.3832,190.712,358.5247,353.3832,190.712,358.5247,12.28028,191.7238,0.8431792,12.28028,191.7238,0.8431792,355.8349,198.8893,81.83927,359.3314,198.2377,88.08862,11.02472,214.2989,105.7556,353.3092,202.4981,354.4861,3.607138,209.5702,359.6223,12.28028,191.7238,0.8431792,348.6044,180.3632,277.3179,354.1283,181.0957,272.6232,5.648968,137.9986,275.4294,
628,7.160951,13.80623,188.6268,357.9922,4.429599,219.5586,7.754282,358.474,189.7997,357.5667,8.88033,166.0441,357.6124,4.423495,166.0835,356.0154,348.9263,157.9193,358.7541,343.7552,188.153,1.906542,51.15734,160.2835,340.668,19.50319,180.3633,8.56507,353.4221,190.7099,358.5308,353.4221,190.7099,358.5308,12.34095,191.7225,0.8503757,12.34095,191.7225,0.8503758,355.7758,199.0364,81.74779,359.2712,198.3792,87.99802,11.1064,215.2223,105.315,353.4261,202.4875,354.5137,3.753038,209.5635,359.6665,12.34095,191.7225,0.8503758,348.7068,180.3975,277.3262,354.2305,181.1306,272.6327,5.526891,138.0939,275.5654,
629,7.171954,13.82439,188.6275,357.9951,4.481164,219.5589,7.804993,358.5438,189.7956,357.585,8.63521,166.0319,357.5397,4.425364,166.0753,356.0339,348.9617,157.9201,358.7489,343.7884,188.1488,1.920511,51.19209,160.2868,340.659,19.50319,180.3633,8.565074,353.4611,190.7091,358.5338,353.4611,190.7091,358.5338,12.4021,191.7217,0.8537673,12.4021,191.7217,0.8537673,355.6892,199.2159,81.64664,359.1835,198.5524,87.89826,11.02586,215.8428,104.4807,353.5473,202.479,354.5285,3.90466,209.5585,359.6861,12.4021,191.7217,0.8537673,348.8779,180.4835,277.3782,354.4009,181.2214,272.6862,5.447442,138.4428,275.8445,
630,7.183193,13.85258,188.6265,357.9951,4.530449,219.557,7.869774,358.6187,189.7879,357.6166,8.43901,166.0261,357.4754,4.423994,166.0722,356.041,349.0038,157.9207,358.7386,343.8298,188.1439,1.933471,51.23353,160.2841,340.6422,19.50318,180.3633,8.565068,353.5115,190.7074,358.5334,353.5115,190.7074,358.5334,12.48168,191.7179,0.8520829,12.48168,191.7179,0.8520827,355.6388,199.378,81.53925,359.1318,198.708,87.79173,10.89227,216.3247,103.5583,353.6988,202.4667,354.538,4.095313,209.5468,359.7011,12.48168,191.7179,0.8520827,349.0871,180.5729,277.4634,354.609,181.3188,272.7728,5.404526,138.7722,276.1854,
631,7.194204,13.88003,188.6244,357.9937,4.602149,219.5538,7.93958,358.7155,189.7785,357.6414,8.253062,166.021,357.407,4.41576,166.0708,356.0384,349.0527,157.9204,358.7279,343.8773,188.137,1.949704,51.28155,160.2828,340.6243,19.50319,180.3633,8.565073,353.5599,190.7047,358.5307,353.5599,190.7047,358.5307,12.55945,191.7116,0.8474756,12.55945,191.7116,0.8474757,355.5433,199.5778,81.44521,359.0352,198.9021,87.69901,10.64847,216.7341,102.5419,353.8429,202.4503,354.5385,4.271881,209.5269,359.6983,12.55945,191.7116,0.8474757,349.3149,180.6822,277.5469,354.8358,181.4359,272.8581,5.358447,139.1313,276.4904,
632,7.205188,13.91183,188.6233,357.994,4.657568,219.5511,8.021037,358.8039,189.7683,357.6844,8.015186,166.0207,357.3153,4.415742,166.0721,356.0327,349.1152,157.9192,358.721,343.9347,188.1271,1.976365,51.34252,160.2914,340.6114,19.5032,180.3633,8.565067,353.6149,190.7022,358.53,353.6149,190.7022,358.53,12.64883,191.7068,0.8473773,12.64883,191.7068,0.8473766,355.4666,199.7652,81.37306,358.9578,199.0851,87.62807,10.39097,217.2602,101.7034,354.0042,202.4325,354.544,4.465887,209.5082,359.6954,12.64883,191.7068,0.8473766,349.6117,180.831,277.6774,355.1309,181.5969,272.9909,5.461672,139.5563,276.6482,
633,7.21638,13.94058,188.6223,357.9941,4.729083,219.5485,8.099928,358.905,189.7586,357.7171,7.800169,166.0179,357.2349,4.421416,166.0714,356.0328,349.1767,157.9207,358.7051,343.9958,188.1206,1.994501,51.40328,160.2863,340.5856,19.50319,180.3633,8.56507,353.6649,190.7001,358.5295,353.6649,190.7001,358.5295,12.73126,191.7022,0.846103,12.73126,191.7022,0.846103,355.3637,199.9723,81.30209,358.8539,199.2878,87.55848,10.07723,217.4634,100.8777,354.1489,202.4185,354.5504,4.632596,209.4931,359.6984,12.73126,191.7022,0.846103,349.9162,181.0076,277.7807,355.434,181.7832,273.097,5.660695,139.9495,276.744,
634,7.227409,13.97332,188.6193,357.9971,4.821856,219.5439,8.188245,359.0293,189.7461,357.7474,7.542533,166.0043,357.1429,4.417529,166.06,356.0334,349.2471,157.9212,358.6834,344.0674,188.1122,2.012176,51.47286,160.2746,340.5504,19.50319,180.3633,8.565075,353.7197,190.6933,358.5333,353.7197,190.6933,358.5333,12.82256,191.6927,0.8512502,12.82256,191.6927,0.8512502,355.2719,200.1707,81.23505,358.7614,199.4821,87.49276,9.849621,217.926,99.89301,354.3029,202.3896,354.5724,4.804207,209.4584,359.7231,12.82256,191.6927,0.8512502,350.2865,181.2281,277.9062,355.8025,182.0154,273.226,5.889483,140.323,276.8441,
635,7.238463,14.00611,188.6155,358.002,4.912504,219.5375,8.286456,359.1566,189.7307,357.7873,7.298116,166.0057,357.0314,4.414725,166.0624,356.0091,349.3234,157.9218,358.657,344.1464,188.1033,2.028704,51.54843,160.2571,340.5079,19.50319,180.3633,8.565071,353.7768,190.6841,358.5399,353.7768,190.6841,358.5399,12.91837,191.6807,0.8594767,12.91837,191.6807,0.8594764,355.1367,200.4099,81.18301,358.6255,199.7181,87.4425,9.734436,218.3703,99.02946,354.4633,202.3537,354.6035,4.977967,209.4142,359.7616,12.91837,191.6807,0.8594764,350.6571,181.4409,278.0359,356.1713,182.2403,273.3594,6.092034,140.6423,276.9794,
636,7.250127,14.03749,188.6063,358.0119,4.998376,219.5252,8.389274,359.282,189.7089,357.8334,6.980208,166.0121,356.8908,4.407889,166.0678,355.9797,349.4051,157.9168,358.6281,344.2312,188.0883,2.045828,51.62904,160.2357,340.4599,19.50319,180.3633,8.565074,353.8344,190.6633,358.5531,353.8344,190.6633,358.5531,13.01547,191.6553,0.8771558,13.01547,191.6553,0.8771555,355.0372,200.5974,81.1389,358.5255,199.9029,87.3997,9.619018,218.8496,98.43016,354.6233,202.2808,354.6566,5.146106,209.3171,359.8284,13.01547,191.6553,0.8771555,351.0869,181.69,278.1901,356.5989,182.5039,273.5179,6.396535,140.9131,277.1084,
637,7.260664,14.06935,188.5925,358.0207,5.112734,219.5087,8.503463,359.4377,189.6819,357.8752,6.600585,166.0043,356.7558,4.397715,166.0578,355.9774,349.4899,157.9082,358.5966,344.3201,188.0695,2.062371,51.71255,160.2102,340.407,19.50319,180.3633,8.565072,353.8924,190.6363,358.5644,353.8924,190.6363,358.5644,13.1136,191.6202,0.8919079,13.1136,191.6202,0.8919081,354.9601,200.7513,81.10329,358.448,200.0546,87.36523,9.480637,219.3082,97.75219,354.7838,202.1874,354.7051,5.314482,209.1864,359.887,13.1136,191.6202,0.8919081,351.5475,181.9588,278.3548,357.0571,182.7881,273.6877,6.69056,141.1081,277.2007,
638,7.271799,14.10661,188.5677,358.0312,5.222075,219.4821,8.598178,359.5795,189.6465,357.9027,6.349164,166.0028,356.6783,4.416113,166.0538,355.997,349.5815,157.8903,358.5575,344.4186,188.041,2.075624,51.80241,160.1717,340.3397,19.50319,180.3633,8.565073,353.9561,190.591,358.5783,353.9561,190.591,358.5783,13.22198,191.56,0.9098211,13.22198,191.56,0.9098208,354.8368,200.9296,81.08896,358.3245,200.232,87.35241,9.355935,219.807,97.32913,354.955,202.0351,354.7682,5.491625,208.9661,359.9651,13.22198,191.56,0.9098208,352.0523,182.2383,278.5238,357.5594,183.0835,273.8625,7.09413,141.3078,277.2482,
639,7.28305,14.13535,188.5344,358.0441,5.352454,219.4449,8.731753,359.7588,189.5967,357.9532,5.894411,166.0125,356.506,4.397022,166.0566,355.9794,349.6882,157.8664,358.5081,344.5353,188.0049,2.087605,51.90703,160.1196,340.2545,19.50318,180.3633,8.565066,354.0132,190.5309,358.5944,354.0132,190.5309,358.5944,13.32279,191.4793,0.9289821,13.32279,191.4793,0.9289826,354.7329,201.0533,81.09304,358.2207,200.3559,87.35781,9.161944,220.4328,96.77029,355.106,201.8365,354.8369,5.626451,208.6717,0.04595142,13.32279,191.4793,0.9289826,352.62,182.5629,278.7218,358.1241,183.4269,274.0673,7.523491,141.4725,277.2873,
