Frame,Time,m_avg_PelvisRotX,m_avg_PelvisRotY,m_avg_PelvisRotZ,m_avg_L_HipRotX,m_avg_L_HipRotY,m_avg_L_HipRotZ,m_avg_L_KneeRotX,m_avg_L_KneeRotY,m_avg_L_KneeRotZ,m_avg_L_AnkleRotX,m_avg_L_AnkleRotY,m_avg_L_AnkleRotZ,m_avg_L_FootRotX,m_avg_L_FootRotY,m_avg_L_FootRotZ,m_avg_R_HipRotX,m_avg_R_HipRotY,m_avg_R_HipRotZ,m_avg_R_KneeRotX,m_avg_R_KneeRotY,m_avg_R_KneeRotZ,m_avg_R_AnkleRotX,m_avg_R_AnkleRotY,m_avg_R_AnkleRotZ,m_avg_R_FootRotX,m_avg_R_FootRotY,m_avg_R_FootRotZ,m_avg_Spine1RotX,m_avg_Spine1RotY,m_avg_Spine1RotZ,m_avg_Spine2RotX,m_avg_Spine2RotY,m_avg_Spine2RotZ,m_avg_Spine3RotX,m_avg_Spine3RotY,m_avg_Spine3RotZ,m_avg_L_CollarRotX,m_avg_L_CollarRotY,m_avg_L_CollarRotZ,m_avg_L_ShoulderRotX,m_avg_L_ShoulderRotY,m_avg_L_ShoulderRotZ,m_avg_L_ElbowRotX,m_avg_L_ElbowRotY,m_avg_L_ElbowRotZ,m_avg_L_WristRotX,m_avg_L_WristRotY,m_avg_L_WristRotZ,m_avg_NeckRotX,m_avg_NeckRotY,m_avg_NeckRotZ,m_avg_HeadRotX,m_avg_HeadRotY,m_avg_HeadRotZ,m_avg_R_CollarRotX,m_avg_R_CollarRotY,m_avg_R_CollarRotZ,m_avg_R_ShoulderRotX,m_avg_R_ShoulderRotY,m_avg_R_ShoulderRotZ,m_avg_R_ElbowRotX,m_avg_R_ElbowRotY,m_avg_R_ElbowRotZ,m_avg_R_WristRotX,m_avg_R_WristRotY,m_avg_R_WristRotZ,
1041,11.64375,15.17906,183.0683,357.8789,351.2639,218.9763,344.1781,13.61382,187.9099,0.158217,10.89867,180.1486,353.3891,10.89867,180.1486,353.3891,0.3480938,152.9982,353.782,356.1234,182.5176,3.31196,62.40049,156.4153,331.2874,19.59681,182.0424,8.271776,354.3162,183.2905,358.3598,354.3162,183.2905,358.3598,14.36371,181.9346,0.529572,14.36371,181.9346,0.5295721,24.53617,156.3382,63.61485,27.64072,154.4057,68.98644,36.51339,140.7942,70.92504,353.1213,183.3038,355.7922,0.6000799,180.7444,0.8347397,14.36371,181.9346,0.5295721,335.7147,102.7807,327.2588,338.7924,107.8174,320.7249,295.0429,152.9426,283.785,
1042,11.65504,15.14927,183.066,357.884,351.0842,219.0361,344.016,13.74331,187.9233,0.1191325,11.07883,180.5049,353.1811,11.07883,180.5049,353.1811,0.3578996,153.0038,353.7387,356.1532,182.5256,3.278989,62.41285,156.3248,331.1946,19.59681,182.0424,8.271777,354.2856,183.2843,358.3657,354.2856,183.2843,358.3657,14.31198,181.9298,0.5370959,14.31198,181.9298,0.5370958,24.4902,156.3133,63.52,27.59187,154.3758,68.8909,36.43994,140.6515,70.83916,353.0642,183.2863,355.8084,0.5550979,180.7188,0.8645461,14.31198,181.9298,0.5370958,335.5769,102.792,327.179,338.6614,107.8286,320.6342,294.9154,153.2756,283.3318,
1043,11.66604,15.12862,183.0655,357.8906,350.9806,219.0719,343.913,13.7737,187.9375,0.1275193,11.16463,180.5677,353.1675,11.16463,180.5677,353.1675,0.3691789,153.0095,353.7014,356.1815,182.5334,3.252033,62.4264,156.2481,331.1151,19.59681,182.0424,8.271778,354.263,183.2797,358.3745,354.263,183.2797,358.3745,14.27335,181.9289,0.5501487,14.27336,181.9289,0.5501484,24.40062,156.3933,63.46667,27.50068,154.4542,68.83952,36.30828,140.778,70.8284,353.0204,183.2734,355.8337,0.5224988,180.7034,0.9041307,14.27336,181.9289,0.5501484,335.4558,102.8285,327.0835,338.5485,107.8637,320.5298,294.7968,153.5216,282.9935,
1044,11.67716,15.10828,183.065,357.8959,350.9651,219.0929,343.8017,13.80083,187.9279,0.09650566,11.21853,180.5064,353.2884,11.21853,180.5064,353.2884,0.3771124,153.0165,353.6588,356.2094,182.5429,3.218854,62.43675,156.1582,331.0235,19.59681,182.0424,8.271777,354.2369,183.2759,358.3825,354.2369,183.2759,358.3825,14.23046,181.9281,0.5613431,14.23046,181.9281,0.5613434,24.25366,156.5757,63.48052,27.35426,154.64,68.85938,36.1406,141.1383,70.87032,352.9585,183.2647,355.8604,0.4584158,180.6924,0.9524316,14.23046,181.9281,0.5613434,335.1975,103.098,326.7433,338.3182,108.1218,320.1743,294.92,153.8559,282.6588,
1045,11.68824,15.08807,183.0668,357.8998,350.8844,219.1415,343.6358,13.90081,187.9398,0.109202,11.29545,180.4984,353.3526,11.29545,180.4984,353.3526,0.3883916,153.0243,353.6235,356.2365,182.5526,3.193571,62.44976,156.0857,330.9481,19.59681,182.0424,8.271774,354.21,183.2767,358.3884,354.21,183.2767,358.3884,14.18781,181.9327,0.5697879,14.18781,181.9327,0.569788,24.07616,156.8177,63.52312,27.17815,154.8877,68.90986,35.86731,141.6349,70.96133,352.8893,183.2707,355.8797,0.3748765,180.7025,0.9898425,14.18781,181.9327,0.569788,334.9591,103.3751,326.4186,338.1065,108.3877,319.8359,295.0867,154.0205,282.4694,
1046,11.69941,15.07031,183.0655,357.8996,351.0531,219.0423,343.9196,13.7572,187.8977,0.06350736,11.31041,180.4785,353.4146,11.31041,180.4785,353.4146,0.3993648,153.0274,353.5975,356.2589,182.557,3.176366,62.46218,156.0336,330.8929,19.59681,182.0424,8.271777,354.1855,183.2751,358.3878,354.1855,183.2751,358.3878,14.14878,181.9308,0.5692498,14.14878,181.9308,0.5692501,23.89644,157.0672,63.60694,27.00109,155.1453,69.00254,35.64842,142.0748,71.09091,352.825,183.2672,355.8786,0.2965582,180.6947,0.993494,14.14878,181.9308,0.5692501,334.7242,103.6895,326.0725,337.8998,108.6892,319.4772,295.2817,154.1074,282.3195,
1047,11.71047,15.05173,183.0656,357.9006,351.1274,219.0173,343.9506,13.81595,187.8758,0.05357534,11.25919,180.454,353.4608,11.25919,180.454,353.4608,0.4085263,153.0309,353.5769,356.277,182.5616,3.162879,62.47247,155.9924,330.8491,19.59681,182.0424,8.271775,354.1591,183.2746,358.3889,354.1591,183.2746,358.3889,14.10833,181.9315,0.5719407,14.10833,181.9315,0.5719411,23.6642,157.4151,63.74911,26.77336,155.5058,69.15708,35.33839,142.4999,71.27254,352.7505,183.2666,355.8798,0.1962253,180.6925,0.9965827,14.10833,181.9315,0.5719411,334.445,104.1556,325.5962,337.6591,109.136,318.9881,295.6834,154.1154,282.2059,
1048,11.72156,15.03937,183.0667,357.8985,351.3353,218.909,344.2662,13.65761,187.8239,359.9712,11.25738,180.4743,353.4267,11.25738,180.4743,353.4267,0.417445,153.0343,353.5626,356.2918,182.5656,3.154853,62.48208,155.9651,330.8191,19.59681,182.0424,8.271783,354.14,183.2775,358.3855,354.14,183.2775,358.3855,14.07939,181.9347,0.5684579,14.07939,181.9347,0.5684581,23.42846,157.7852,63.90675,26.54252,155.8894,69.32738,34.92218,142.8127,71.32542,352.6939,183.2759,355.8668,0.1167274,180.7039,0.9769479,14.07939,181.9347,0.5684581,334.1683,104.6316,325.1067,337.4217,109.5913,318.4865,296.0854,154.1898,281.993,
1049,11.73272,15.03177,183.0675,357.8969,351.586,218.7941,344.5828,13.53181,187.7557,359.8455,11.25086,180.5437,353.321,11.25086,180.5437,353.321,0.4247705,153.0367,353.5515,356.3037,182.5685,3.148794,62.48999,155.944,330.7958,19.59681,182.0424,8.271777,354.1245,183.2794,358.3831,354.1245,183.2794,358.3831,14.05649,181.9371,0.5671242,14.05649,181.9371,0.5671242,23.12951,158.2692,64.10438,26.24973,156.3902,69.54103,34.50508,143.0429,71.28957,352.6405,183.2818,355.8574,0.03730229,180.711,0.9605052,14.05649,181.9371,0.5671242,333.7994,105.3828,324.3558,337.1122,110.308,317.7233,296.7998,154.4704,281.4559,
1050,11.74372,15.02728,183.0712,357.896,351.937,218.6206,345.1141,13.24546,187.6687,359.6727,11.2528,180.6587,353.1173,11.25281,180.6587,353.1173,0.4296644,153.0415,353.5434,356.3119,182.5736,3.144133,62.49522,155.9283,330.7786,19.59681,182.0424,8.271774,354.1097,183.2854,358.3825,354.1097,183.2854,358.3825,14.03567,181.9459,0.5688452,14.03567,181.9459,0.5688455,22.8852,158.67,64.2779,26.01077,156.8054,69.72771,34.13037,143.2912,71.27683,352.5825,183.301,355.8542,359.9457,180.7398,0.9546384,14.03567,181.9459,0.5688455,333.4682,106.0404,323.6854,336.8338,110.9344,317.0421,297.3988,154.8126,280.9343,
1051,11.75491,15.0243,183.0745,357.8967,352.3097,218.4659,345.5488,13.01134,187.573,359.4724,11.27801,180.6965,353.0515,11.27801,180.6965,353.0515,0.4347583,153.0457,353.5359,356.32,182.5781,3.140114,62.5007,155.914,330.7627,19.59681,182.0424,8.271777,354.0966,183.2897,358.3841,354.0966,183.2897,358.3841,14.01866,181.9533,0.573899,14.01866,181.9533,0.5738988,22.55924,159.2139,64.51756,25.69214,157.3689,69.98491,33.59806,143.4901,71.18039,352.5259,183.3153,355.8578,359.8506,180.762,0.9579242,14.01866,181.9533,0.5738988,333.1148,106.9326,322.8309,336.5464,111.7832,316.1813,298.2733,155.3776,280.2025,
1052,11.76591,15.02029,183.0778,357.8973,352.8527,218.2243,346.2828,12.64353,187.4491,359.2607,11.27666,180.7159,353.055,11.27667,180.7159,353.055,0.4405249,153.0495,353.5302,356.3279,182.5821,3.137989,62.50682,155.9039,330.7508,19.59681,182.0424,8.271777,354.0821,183.2941,358.3856,354.0821,183.2941,358.3856,14.00074,181.9605,0.5782292,14.00074,181.9605,0.5782295,22.18404,159.8433,64.83823,25.32658,158.0234,70.32661,33.09228,143.8161,71.19844,352.4629,183.3307,355.8624,359.7403,180.7849,0.9652694,14.00074,181.9605,0.5782295,332.7473,107.9109,321.8959,336.2503,112.712,315.2422,299.1788,155.9622,279.5917,
1053,11.77708,15.01934,183.0827,357.8994,353.3317,218.0484,346.7797,12.35793,187.3323,358.9969,11.30539,180.7265,353.1651,11.30539,180.7265,353.1651,0.4386283,153.0543,353.5306,356.326,182.5869,3.137394,62.50486,155.9037,330.7512,19.59681,182.0424,8.271772,354.0712,183.3,358.3894,354.0712,183.3,358.3894,13.98869,181.971,0.5864955,13.98869,181.971,0.5864958,21.74186,160.5902,65.2148,24.89566,158.7995,70.72746,32.66734,144.3436,71.52818,352.4078,183.3504,355.8724,359.6386,180.8163,0.9777071,13.98869,181.971,0.5864958,332.402,109,320.8843,335.9809,113.7442,314.2322,300.1959,156.6307,278.9802,
1054,11.78818,15.0259,183.0875,357.8989,353.9826,217.7944,347.5737,11.87423,187.1899,358.6949,11.30112,180.7149,353.2759,11.30112,180.7149,353.2759,0.4393072,153.057,353.5399,356.3221,182.589,3.145821,62.50512,155.9243,330.7714,19.59681,182.0424,8.271782,354.0682,183.3072,358.3896,354.0682,183.3072,358.3896,13.98856,181.9816,0.5900581,13.98856,181.9816,0.590058,21.30478,161.3411,65.63795,24.47095,159.5823,71.17543,32.3121,144.965,72.00006,352.3708,183.373,355.8716,359.5596,180.8515,0.9714915,13.98856,181.9816,0.590058,332.1002,110.0709,319.8976,335.7519,114.7566,313.2514,301.1451,157.1788,278.448,
1055,11.79931,15.03407,183.0914,357.8968,354.7002,217.5166,348.4911,11.2969,187.0405,358.3766,11.24507,180.7211,353.2867,11.24507,180.7211,353.2867,0.4411537,153.0584,353.5507,356.3184,182.5897,3.156203,62.50644,155.949,330.7952,19.59681,182.0424,8.271779,354.0655,183.314,358.3875,354.0655,183.314,358.3875,13.99014,181.9901,0.5903292,13.99013,181.9901,0.5903287,20.83962,162.1162,66.03528,24.0173,160.3877,71.5974,31.92226,145.6444,72.49,352.3277,183.394,355.8645,359.4642,180.8823,0.9564112,13.99013,181.9901,0.5903287,331.7836,111.3859,318.7098,335.5213,115.9977,312.0764,302.2603,157.8716,277.7639,
1056,11.81042,15.04765,183.0962,357.8924,355.3765,217.2729,349.3289,10.7044,186.9047,358.0371,11.19548,180.7596,353.2395,11.19547,180.7596,353.2395,0.4483805,153.0584,353.5718,356.3142,182.588,3.178137,62.5126,155.9988,330.8419,19.5968,182.0424,8.271781,354.0674,183.3231,358.3817,354.0674,183.3231,358.3817,13.99938,182.0008,0.5871461,13.99938,182.0008,0.5871464,20.23586,163.1143,66.56416,23.42856,161.4258,72.15778,31.44728,146.6097,73.27158,352.2919,183.4201,355.8419,359.3733,180.9209,0.9094644,13.99938,182.0008,0.5871464,331.4971,112.8073,317.4449,335.3243,117.3361,310.8312,303.454,158.7268,276.8742,
1057,11.82148,15.06198,183.1027,357.8893,356.3254,216.9352,350.568,9.79239,186.7251,357.582,11.14174,180.8189,353.168,11.14173,180.8189,353.168,0.4530518,153.0595,353.5953,356.3067,182.5876,3.200918,62.51599,156.0529,330.8936,19.59681,182.0424,8.271778,354.069,183.3341,358.3783,354.069,183.3341,358.3783,14.0082,182.0152,0.5875103,14.0082,182.0152,0.5875107,19.67807,164.0222,67.03414,22.8839,162.3691,72.6557,30.92735,147.4561,73.90331,352.2534,183.4529,355.8276,359.2789,180.9709,0.8766916,14.0082,182.0152,0.5875107,331.2406,114.3227,316.111,335.1602,118.7599,309.5237,304.7042,159.5743,275.9904,
1058,11.83265,15.07705,183.1068,357.886,357.1786,216.6563,351.6293,8.967652,186.5706,357.1552,11.08379,180.8647,353.1221,11.08379,180.8647,353.1221,0.4619929,153.0572,353.6226,356.301,182.5832,3.229165,62.52341,156.1175,330.9543,19.5968,182.0424,8.271779,354.0701,183.3412,358.3742,354.0701,183.3412,358.3742,14.01706,182.024,0.5877228,14.01706,182.024,0.5877229,19.08675,164.9586,67.52242,22.30595,163.342,73.17266,30.31717,148.3024,74.50602,352.2076,183.4722,355.8101,359.1685,181.0002,0.8347673,14.01706,182.024,0.5877229,331.0389,115.9572,314.7044,335.0533,120.2926,308.1526,305.9909,160.3248,275.2025,
1059,11.84386,15.08958,183.113,357.8819,358.1309,216.3685,352.7875,8.00531,186.4111,356.6706,11.01293,180.8791,353.1184,11.01293,180.8791,353.1184,0.4625086,153.0583,353.6476,356.2892,182.5827,3.251248,62.52263,156.1729,331.0088,19.59681,182.0424,8.271777,354.0691,183.3525,358.3694,354.0691,183.3525,358.3694,14.02225,182.038,0.5854693,14.02225,182.038,0.5854694,18.39654,166.0216,68.0572,21.63014,164.4451,73.73932,29.56129,149.1958,75.15283,352.1597,183.5069,355.7926,359.0577,181.0515,0.8003111,14.02225,182.038,0.5854694,330.8701,117.5552,313.3311,334.9746,121.7876,306.8178,307.2965,161.0204,274.471,
1060,11.85488,15.10596,183.1207,357.8819,359.5058,215.9715,354.5496,6.537131,186.1981,356.0399,10.8886,180.8369,353.2221,10.8886,180.8369,353.2221,0.4725343,153.058,353.6814,356.2813,182.5798,3.285601,62.53067,156.252,331.0836,19.59681,182.0424,8.271772,354.0719,183.3631,358.3701,354.0719,183.3631,358.3701,14.03401,182.0542,0.593019,14.03401,182.0542,0.5930189,17.66873,167.1324,68.63737,20.91755,165.5988,74.35226,28.71896,150.0027,75.68445,352.1185,183.5381,355.7883,358.9532,181.1021,0.7770696,14.03401,182.0542,0.5930189,330.7736,119.4021,311.7859,334.9765,123.5127,305.3252,308.7606,161.6613,273.783,
1061,11.86594,15.12287,183.126,357.8813,1.022803,215.5875,356.426,4.858813,185.9851,355.3009,10.75894,180.8257,353.296,10.75894,180.8257,353.296,0.4838496,153.0551,353.7162,356.2739,182.5743,3.321587,62.53993,156.3346,331.1613,19.59682,182.0424,8.27178,354.0753,183.3703,358.3695,354.0753,183.3703,358.3695,14.04724,182.065,0.5990092,14.04724,182.065,0.599009,16.88509,168.2906,69.21552,20.14875,166.7997,74.9637,27.77354,150.8092,76.14966,352.0757,183.5573,355.7789,358.8419,181.1339,0.7428408,14.04724,182.065,0.599009,330.7304,121.278,310.2222,335.0298,125.2605,303.8202,310.4081,162.1229,273.1761,
1062,11.87705,15.13863,183.1326,357.8813,3.135889,215.127,359.092,2.309506,185.7286,354.2764,10.63194,180.8169,353.3487,10.63194,180.8169,353.3487,0.4994337,153.0536,353.7482,356.2717,182.5703,3.357191,62.55357,156.4129,331.2333,19.59681,182.0424,8.271776,354.0784,183.3792,358.3696,354.0784,183.3792,358.3696,14.06108,182.0783,0.6056129,14.06108,182.0783,0.6056131,16.06086,169.4802,69.79363,19.339,168.0319,75.57495,26.79849,151.6288,76.64363,352.0327,183.5824,355.7713,358.7259,181.1745,0.7122828,14.06108,182.0783,0.6056131,330.762,123.2349,308.6231,335.1564,127.0812,302.288,312.2672,162.3158,272.6226,
1063,11.88811,15.15447,183.1394,357.8864,6.485603,214.6019,3.183676,358.0246,185.4301,352.592,10.86766,180.7705,353.5705,10.48218,180.7891,353.4319,0.511234,153.0511,353.787,356.2629,182.5648,3.396828,62.56302,156.5043,331.3195,19.59681,182.0424,8.27178,354.0826,183.385,358.3763,354.0826,183.385,358.3763,14.07607,182.091,0.6230527,14.07607,182.091,0.6230527,15.16994,170.7349,70.38892,18.46265,169.3302,76.20418,25.7374,152.4805,77.22423,351.9955,183.5966,355.7807,358.623,181.2033,0.7002977,14.07607,182.091,0.6230527,330.8728,125.2499,306.9994,335.3604,128.9531,300.7385,314.2916,162.5998,271.7631,
1064,11.8993,15.17134,183.1454,357.8904,6.369342,214.5995,3.126674,357.8955,185.4338,352.5992,13.16515,180.6088,354.4345,10.37338,180.7209,353.4274,0.5238582,153.0473,353.8279,356.2537,182.5579,3.438751,62.57297,156.6011,331.4108,19.59681,182.0424,8.271777,354.0889,183.3902,358.3813,354.0889,183.3902,358.3813,14.09355,182.1023,0.6382465,14.09355,182.1023,0.6382465,14.26841,171.9733,70.964,17.57484,170.6104,76.81187,24.70177,153.3096,77.81332,351.9661,183.6081,355.7844,358.5339,181.2279,0.6780062,14.09355,182.1023,0.6382465,331.044,127.2309,305.4177,335.6188,130.7904,299.2337,316.2878,162.9451,270.8754,
1065,11.9104,15.18569,183.1552,357.8975,6.207225,214.6015,3.096712,357.7394,185.4371,352.6523,15.39308,180.6482,355.0922,10.34869,180.8018,353.2524,0.535662,153.0457,353.8766,356.24,182.5526,3.487069,62.58162,156.7146,331.5189,19.59681,182.0424,8.271778,354.0955,183.3991,358.3896,354.0955,183.3991,358.3896,14.11086,182.121,0.6591781,14.11086,182.121,0.6591787,13.30282,173.2726,71.54468,16.62268,171.9518,77.42531,23.66392,154.1842,78.4825,351.9457,183.6301,355.7917,358.4622,181.272,0.6536393,14.11086,182.121,0.6591787,331.3512,129.362,303.8026,336.0115,132.7694,297.7056,318.5547,163.3339,269.8885,
1066,11.92147,15.19701,183.1649,357.9044,6.097826,214.6003,3.069188,357.6305,185.4376,352.6817,17.65262,180.8474,355.7356,10.29636,181.0038,353.0204,0.5507275,153.0438,353.9258,356.2289,182.547,3.537411,62.59327,156.8309,331.6287,19.5968,182.0424,8.271776,354.0998,183.4081,358.3968,354.0998,183.4081,358.3968,14.12458,182.1397,0.6792293,14.12458,182.1397,0.6792293,12.17278,174.7416,72.18555,15.5071,173.4668,78.10233,22.4568,155.194,79.51771,351.9228,183.6508,355.7914,358.389,181.3145,0.6127295,14.12458,182.1397,0.6792293,331.7509,131.5913,302.1492,336.4949,134.8394,296.1453,320.9514,164.0056,268.8121,
1067,11.93256,15.2066,183.1769,357.9113,6.466514,214.6112,2.93089,357.8856,185.4754,352.3818,18.70083,183.2326,356.0197,10.28337,183.4472,352.9447,0.5688023,153.0422,353.9838,356.216,182.541,3.596903,62.60721,156.9683,331.7581,19.59681,182.0424,8.271779,354.1043,183.4203,358.4027,354.1043,183.4203,358.4027,14.13841,182.1631,0.6988288,14.13841,182.1631,0.6988288,11.0843,176.1273,72.753,14.43105,174.893,78.70216,21.33956,156.149,80.40157,351.9059,183.6797,355.7803,358.326,181.3707,0.5464128,14.13841,182.1631,0.6988288,332.2254,133.7788,300.5687,337.0458,136.8713,294.6578,323.2628,164.6061,267.9496,
1068,11.94375,15.21557,183.1896,357.9159,6.824999,214.586,3.209598,358.3335,185.4158,352.449,17.95359,181.7966,357.2868,8.085308,182.1944,353.8626,0.5857911,153.0388,354.0558,356.1953,182.5321,3.668114,62.61881,157.1363,331.9183,19.59681,182.0424,8.271781,354.109,183.4349,358.4048,354.109,183.4349,358.4048,14.15234,182.1881,0.712994,14.15234,182.1881,0.7129945,9.933293,177.5568,73.31055,13.29189,176.3621,79.29179,20.21521,157.136,81.37744,351.8917,183.7153,355.7555,358.267,181.4358,0.4580235,14.15234,182.1881,0.7129945,332.8169,136.0679,298.9721,337.7109,139.0001,293.1591,325.8132,165.2323,267.1959,
1069,11.9548,15.23769,183.2002,357.9167,7.165675,214.5575,3.637792,358.8383,185.33,352.6539,16.60494,179.4973,359.8737,6.344576,180.0636,356.6422,0.6009475,153.0321,354.135,356.1696,182.5195,3.7446,62.62777,157.3194,332.0941,19.59681,182.0424,8.271775,354.1253,183.4486,358.4026,354.1253,183.4486,358.4026,14.18525,182.209,0.7205979,14.18525,182.209,0.7205983,8.618893,179.1613,73.911,11.98992,178.0088,79.92661,18.99315,158.3837,82.7896,351.8936,183.7483,355.7222,358.2171,181.4942,0.3598745,14.18525,182.209,0.7205983,333.5201,138.3861,297.3946,338.4834,141.1575,291.6815,328.3299,165.7854,266.5467,
1070,11.96595,15.26711,183.2099,357.915,7.248541,214.5474,3.784972,358.9819,185.2999,352.7408,16.97933,178.266,1.620481,4.786832,179.0073,357.9834,0.6129785,153.0234,354.2213,356.1377,182.5044,3.825806,62.63271,157.5167,332.2849,19.59681,182.0424,8.271779,354.1471,183.4622,358.3968,354.1471,183.4622,358.3968,14.22864,182.2279,0.724062,14.22864,182.2279,0.7240619,7.343152,180.7016,74.40813,10.72418,179.584,80.4544,17.65497,159.5447,83.99853,351.8969,183.7792,355.6759,358.1547,181.5481,0.2368973,14.22864,182.2279,0.7240619,334.319,140.6594,295.9074,339.3441,143.2769,290.2917,330.7937,166.3083,265.9331,
1071,11.97711,15.29717,183.2227,357.9154,7.062106,214.5627,3.736014,358.7954,185.3203,352.7896,17.8125,178.6544,2.226815,4.201934,179.4443,358.1888,0.628996,153.0155,354.3157,356.1051,182.4894,3.916151,62.64055,157.7344,332.4945,19.5968,182.0424,8.27178,354.1708,183.479,358.3932,354.1708,183.479,358.3932,14.27454,182.2529,0.732151,14.27455,182.2529,0.7321516,5.915296,182.3901,74.92603,9.306488,181.3084,81.00456,16.11963,160.9688,85.54153,351.9078,183.8188,355.6318,358.1045,181.6185,0.1102491,14.27455,182.2529,0.7321516,335.2103,142.9245,294.4858,340.2916,145.3937,288.9652,333.2771,166.5731,265.266,
1072,11.98806,15.3161,183.2347,357.916,6.855907,214.579,3.631646,358.5649,185.349,352.7998,19.246,179.4696,2.180331,4.115516,180.246,357.5806,0.6481606,153.0069,354.4097,356.0755,182.4735,4.007636,62.651,157.9529,332.7041,19.5968,182.0424,8.271777,354.1862,183.4945,358.3884,354.1862,183.4945,358.3884,14.30531,182.2764,0.7385722,14.30531,182.2764,0.7385721,4.51439,184.0059,75.34684,7.91362,182.9533,81.45471,14.6401,162.2079,86.93026,351.9154,183.8531,355.579,358.0685,181.6811,359.9666,14.30531,182.2764,0.7385721,336.1749,145.1661,293.1479,341.3064,147.4947,287.7179,335.8346,166.6454,264.5126,
1073,11.99922,15.33408,183.2471,357.9186,6.993958,214.5652,3.87611,358.8039,185.3024,352.9442,20.36435,179.9987,2.255389,4.1412,180.7535,357.2538,0.6711509,152.9974,354.509,356.0468,182.4561,4.105554,62.66435,158.1852,332.9259,19.59681,182.0424,8.271777,354.2014,183.5093,358.386,354.2014,183.5093,358.386,14.33247,182.3012,0.7500294,14.33247,182.3012,0.7500295,3.006317,185.7142,75.73315,6.412751,184.6882,81.87073,12.99688,163.5619,88.52185,351.9318,183.8835,355.53,358.063,181.7413,359.8218,14.33247,182.3012,0.7500295,337.2367,147.3873,291.9121,342.4122,149.5851,286.5686,338.3721,166.8617,263.5748,
1074,12.01033,15.36295,183.2613,357.919,6.863423,214.5828,3.979214,358.7401,185.3043,353.0973,19.41254,180.2587,1.560097,4.257954,180.9344,356.7889,0.6853146,152.988,354.6182,356.0053,182.4383,4.207884,62.66746,158.4349,333.1679,19.59681,182.0424,8.271778,354.228,183.5278,358.3801,354.228,183.5278,358.3801,14.37637,182.3299,0.7583104,14.37636,182.3299,0.7583101,1.467693,187.4676,76.03106,4.879661,186.4621,82.19722,11.20108,165.0274,90.1427,351.9736,183.9221,355.4648,358.0914,181.8151,359.6425,14.37636,182.3299,0.7583101,338.3522,149.5094,290.8034,343.5652,151.5892,285.5394,340.9164,167.057,262.7187,
1075,12.0214,15.38487,183.274,357.9186,6.602895,214.5885,4.193262,358.6169,185.2777,353.4103,18.30808,179.4996,1.3192,4.203184,180.0848,356.8344,0.7039854,152.9758,354.7335,355.9649,182.4171,4.317728,62.67371,158.7007,333.4243,19.59681,182.0424,8.271773,354.2475,183.5444,358.372,354.2475,183.5444,358.372,14.40622,182.3562,0.7645441,14.40621,182.3562,0.7645437,359.912,189.2233,76.21691,3.327381,188.2308,82.41068,9.359791,166.5202,91.65321,352.0075,183.9537,355.3904,358.1269,181.8783,359.4455,14.40621,182.3562,0.7645437,339.5649,151.6576,289.7731,344.8111,153.6275,284.5851,343.4649,167.3546,261.8389,
1076,12.03259,15.40486,183.2855,357.9179,6.379438,214.6031,4.188171,358.4196,185.2901,353.5153,19.34879,180.6602,0.31735,5.180416,181.0755,355.5613,0.7275612,152.9614,354.8522,355.9271,182.393,4.432968,62.68364,158.977,333.6896,19.59681,182.0424,8.271777,354.2627,183.5591,358.3628,354.2627,183.5591,358.3628,14.42681,182.3804,0.7710888,14.4268,182.3804,0.771089,358.2679,191.0567,76.34695,1.685881,190.0732,82.56921,7.423722,168.4424,93.38982,352.0337,183.9767,355.308,358.1666,181.9296,359.2289,14.4268,182.3804,0.771089,340.8687,153.8106,288.8392,346.1436,155.6806,283.723,345.9532,167.6574,261.1089,
1077,12.04368,15.41436,183.295,357.916,6.369958,214.5953,4.359661,358.4948,185.2592,353.6686,19.90384,181.3972,359.7264,5.05542,181.7516,354.5853,0.7492605,152.9459,354.9697,355.8883,182.368,4.546265,62.69111,159.2498,333.9521,19.59682,182.0424,8.271775,354.2676,183.5717,358.3513,354.2676,183.5717,358.3513,14.43055,182.4008,0.7737129,14.43055,182.4008,0.773713,356.6432,192.8661,76.35657,0.0615763,191.8836,82.60669,5.490842,170.215,94.89764,352.0412,183.9936,355.2187,358.1891,181.9694,359.0042,14.43055,182.4008,0.773713,342.1787,155.8465,288.0642,347.4764,157.6332,283.0113,348.5403,168.0747,260.5988,
1078,12.05482,15.43087,183.3051,357.9206,6.325916,214.5817,4.606334,358.5766,185.2123,353.9039,19.39251,180.1515,0.7316907,3.968274,180.5743,355.5519,0.7759598,152.9309,355.082,355.8564,182.3434,4.657428,62.7035,159.514,334.2045,19.59681,182.0424,8.271779,354.2779,183.5808,358.3495,354.2779,183.5808,358.3495,14.44428,182.4209,0.7913476,14.44428,182.4209,0.7913476,355.0145,194.7097,76.26995,358.4316,193.7217,82.54827,3.412499,172.1896,96.24249,352.0522,183.9997,355.1601,358.2076,181.9979,358.823,14.44428,182.4209,0.7913476,343.6219,157.9585,287.3367,348.9402,159.6673,282.3463,351.0933,168.9468,260.4332,
