Frame,Time,m_avg_PelvisRotX,m_avg_PelvisRotY,m_avg_PelvisRotZ,m_avg_L_HipRotX,m_avg_L_HipRotY,m_avg_L_HipRotZ,m_avg_L_KneeRotX,m_avg_L_KneeRotY,m_avg_L_KneeRotZ,m_avg_L_AnkleRotX,m_avg_L_AnkleRotY,m_avg_L_AnkleRotZ,m_avg_L_FootRotX,m_avg_L_FootRotY,m_avg_L_FootRotZ,m_avg_R_HipRotX,m_avg_R_HipRotY,m_avg_R_HipRotZ,m_avg_R_KneeRotX,m_avg_R_KneeRotY,m_avg_R_KneeRotZ,m_avg_R_AnkleRotX,m_avg_R_AnkleRotY,m_avg_R_AnkleRotZ,m_avg_R_FootRotX,m_avg_R_FootRotY,m_avg_R_FootRotZ,m_avg_Spine1RotX,m_avg_Spine1RotY,m_avg_Spine1RotZ,m_avg_Spine2RotX,m_avg_Spine2RotY,m_avg_Spine2RotZ,m_avg_Spine3RotX,m_avg_Spine3RotY,m_avg_Spine3RotZ,m_avg_L_CollarRotX,m_avg_L_CollarRotY,m_avg_L_CollarRotZ,m_avg_L_ShoulderRotX,m_avg_L_ShoulderRotY,m_avg_L_ShoulderRotZ,m_avg_L_ElbowRotX,m_avg_L_ElbowRotY,m_avg_L_ElbowRotZ,m_avg_L_WristRotX,m_avg_L_WristRotY,m_avg_L_WristRotZ,m_avg_NeckRotX,m_avg_NeckRotY,m_avg_NeckRotZ,m_avg_HeadRotX,m_avg_HeadRotY,m_avg_HeadRotZ,m_avg_R_CollarRotX,m_avg_R_CollarRotY,m_avg_R_CollarRotZ,m_avg_R_ShoulderRotX,m_avg_R_ShoulderRotY,m_avg_R_ShoulderRotZ,m_avg_R_ElbowRotX,m_avg_R_ElbowRotY,m_avg_R_ElbowRotZ,m_avg_R_WristRotX,m_avg_R_WristRotY,m_avg_R_WristRotZ,
1442,16.11224,10.97341,204.2333,359.7598,350.4673,234.1351,11.43913,1.163728,206.3956,13.64114,5.008135,220.3029,0.4873206,5.008135,220.3029,0.4873211,4.238913,175.4559,333.3983,9.59986,205.0003,347.5013,15.6735,240.5026,357.5553,359.5918,240.6793,1.959401,353.2332,204.2182,0.5658146,353.2332,204.2182,0.5658146,12.3175,204.8585,4.560122,12.3175,204.8585,4.560122,354.9721,214.7287,74.97125,351.2666,217.218,56.21392,356.1426,202.5026,351.6466,354.4649,206.483,1.096936,0.06623439,208.2955,3.802778,12.3175,204.8585,4.560122,8.274408,213.6708,292.0328,13.42403,215.8358,287.8561,4.251579,226.284,353.868,
1443,16.12302,10.97879,204.4471,359.7328,350.4001,234.3969,11.17674,1.356519,206.724,13.3307,4.862383,221.4981,0.3255964,4.862383,221.4981,0.3255973,4.225429,175.6726,333.4134,9.580693,205.217,347.5079,15.95793,240.4685,357.4109,359.5652,240.6857,1.911513,353.213,204.5688,0.5374172,353.213,204.5688,0.5374172,12.29144,205.3275,4.491033,12.29145,205.3275,4.491033,354.326,215.9776,74.63472,350.7021,218.4335,56.18492,355.1076,203.2243,351.5299,354.3928,207.6384,0.9119664,359.9515,210.0364,3.650972,12.29145,205.3275,4.491033,8.828124,215.0242,291.8149,13.9855,217.1742,287.6559,4.015317,228.6601,353.0773,
1444,16.13419,10.9808,204.6751,359.7125,350.5714,234.6328,11.18336,1.300792,206.9074,12.83135,4.595875,222.8113,0.07946888,4.595876,222.8113,0.07946888,4.199815,175.9059,333.4304,9.550072,205.4494,347.51,16.29355,240.4205,357.2956,359.5465,240.687,1.915264,353.1844,204.9381,0.5201578,353.1844,204.9381,0.5201578,12.25175,205.8278,4.437491,12.25175,205.8278,4.437491,353.5779,217.448,74.05415,350.198,219.7684,56.42452,353.8593,204.0241,351.5791,354.2913,208.8592,0.755505,359.7977,211.8827,3.54627,12.25175,205.8278,4.437491,9.361262,216.3941,291.5968,14.52627,218.5289,287.4544,3.809585,231.1833,351.8318,
1445,16.14535,10.98643,204.9074,359.6942,350.7944,234.8703,11.21382,1.187148,207.0662,12.28978,4.300746,224.1443,359.8393,4.300746,224.1443,359.8393,4.179959,176.1445,333.4378,9.529148,205.6869,347.5067,16.73468,240.3763,357.1414,359.527,240.6991,1.910216,353.1571,205.3129,0.5067015,353.1571,205.3129,0.5067015,12.21774,206.3376,4.389768,12.21774,206.3376,4.389768,352.8691,218.9602,73.33824,349.7522,221.1305,56.70795,353.0132,204.9148,351.5911,354.1918,210.1002,0.6076111,359.6405,213.7614,3.45455,12.21774,206.3376,4.389768,9.897724,217.7642,291.3874,15.07003,219.8848,287.2616,3.70172,233.7477,350.7535,
1446,16.1565,10.98777,205.1554,359.6783,350.8938,235.1473,11.07924,1.167181,207.3149,11.78437,4.114399,225.5243,359.6779,4.114397,225.5243,359.6779,4.152815,176.3996,333.4442,9.502378,205.9402,347.4987,17.12786,240.3344,357.0007,359.4718,240.716,1.91853,353.1234,205.7113,0.4976752,353.1234,205.7113,0.4976752,12.17269,206.8812,4.344483,12.17269,206.8812,4.344483,352.0896,220.6762,72.41226,349.3442,222.6196,57.24993,352.3718,205.9665,351.6663,354.0714,211.4241,0.4652958,359.4516,215.7657,3.383942,12.17269,206.8812,4.344483,10.45218,219.2106,291.0023,15.63807,221.3009,286.8899,3.80553,236.5321,350.3525,
1447,16.16756,10.99016,205.4058,359.66,350.965,235.4265,10.94201,1.129745,207.5685,11.29615,3.958671,226.9292,359.5254,3.958671,226.9292,359.5254,4.119272,176.6588,333.4508,9.469971,206.1971,347.4877,17.54365,240.3094,356.8186,359.4041,240.7549,1.892525,353.0902,206.1149,0.4855516,353.0902,206.1149,0.4855516,12.12764,207.4304,4.294046,12.12764,207.4304,4.294046,351.2828,222.5768,71.21394,349.0671,224.1953,57.91989,351.7194,207.03,351.4858,353.952,212.7663,0.3099182,359.2678,217.7968,3.295297,12.12764,207.4304,4.294046,11.00266,220.6415,290.6491,16.20073,222.7043,286.55,3.681515,239.4095,350.3656,
1448,16.17859,10.98695,205.6724,359.6404,350.9894,235.73,10.75005,1.112291,207.8608,10.79978,3.843016,228.4233,359.3908,3.843015,228.4233,359.3908,4.07681,176.9366,333.445,9.435865,206.471,347.4614,17.95983,240.2652,356.6042,359.2916,240.7846,1.848473,353.049,206.5449,0.4719529,353.049,206.5449,0.4719529,12.06839,208.0157,4.240006,12.0684,208.0157,4.240006,350.408,224.7386,69.75305,348.7812,225.9733,58.90098,351.8632,208.5065,351.5351,353.8084,214.1972,0.1402263,359.052,219.9639,3.188642,12.0684,208.0157,4.240006,11.53593,222.0896,290.348,16.74427,224.1296,286.2622,3.466618,242.2486,350.1658,
1449,16.18966,10.97912,205.9509,359.6204,351.1273,236.0244,10.70075,1.024179,208.1075,10.28816,3.726483,229.9813,359.2098,3.726484,229.9813,359.2098,4.037048,177.2217,333.4802,9.38395,206.7554,347.4725,18.36297,240.2004,356.4531,359.2869,240.7959,1.844792,353.0008,206.9932,0.4584748,353.0008,206.9932,0.4584748,11.99979,208.628,4.189562,11.99979,208.628,4.189562,349.549,227.0353,68.13428,348.6346,227.7986,60.06436,351.8809,210.0847,351.6419,353.6427,215.6882,359.9626,358.7998,222.2284,3.055429,11.99979,208.628,4.189562,12.07581,223.5781,290.0324,17.29471,225.594,285.9594,3.032591,245.1904,350.1085,
1450,16.20101,10.9681,206.2284,359.5998,351.2125,236.3318,10.55893,0.9870098,208.3885,9.775763,3.554536,231.5576,359.0295,3.554536,231.5576,359.0295,4.023117,177.5013,333.5089,9.357726,207.036,347.4908,18.76326,240.1405,356.2873,359.2588,240.8065,1.826027,352.951,207.4404,0.4436169,352.951,207.4404,0.4436169,11.9278,209.2384,4.137196,11.9278,209.2384,4.137197,348.6824,229.8614,65.65594,348.9263,229.8501,61.73848,351.8034,211.7256,351.7574,353.4746,217.1782,359.7783,358.5444,224.492,2.907579,11.9278,209.2384,4.137197,12.6155,225.0587,289.7574,17.8435,227.0544,285.6975,2.654931,247.9997,349.9646,
1451,16.21189,10.95316,206.5211,359.5818,351.5303,236.636,10.56147,0.7268961,208.5702,9.136184,3.290959,233.2271,358.8295,3.290959,233.2271,358.8295,4.020032,177.7936,333.527,9.346154,207.3294,347.5052,19.0131,240.0766,356.165,359.2046,240.8025,1.813764,352.8954,207.91,0.4333927,352.8954,207.91,0.4333927,11.84455,209.8827,4.09204,11.84455,209.8827,4.092041,347.761,234.9691,59.75341,350.762,233.026,66.33746,351.7768,213.7234,351.8752,353.2872,218.7461,359.5983,358.266,226.8805,2.762587,11.84455,209.8827,4.092041,13.11603,226.5206,289.416,18.35521,228.4892,285.3657,2.348134,250.7282,349.8087,
1452,16.22297,10.9423,206.8175,359.5652,351.757,236.9493,10.51353,0.5099136,208.7938,8.564256,3.081028,234.9059,358.6412,3.081028,234.9059,358.6412,3.999747,178.0925,333.5663,9.309127,207.6295,347.5296,19.3869,240.0138,356.0365,359.211,240.8154,1.825096,352.8459,208.3848,0.425747,352.8459,208.3848,0.425747,11.76921,210.5362,4.052024,11.76921,210.5362,4.052024,347.0349,236.6372,59.49897,350.0278,234.6764,66.11082,351.7198,215.773,351.8069,353.1187,220.3344,359.4236,358.0195,229.3055,2.622067,11.76921,210.5362,4.052024,13.64294,228.0098,289.0671,18.89342,229.9509,285.0267,2.345132,253.4178,349.5783,
1453,16.23423,10.90448,207.9701,359.5544,351.7572,238.1484,10.24354,0.3904369,209.9606,8.15545,2.914408,236.6841,358.466,2.914407,236.6841,358.466,4.233257,179.1875,333.7082,9.442468,208.7536,347.7711,19.36373,240.0498,355.9703,359.1487,240.8919,1.786301,352.7865,209.6501,0.4180939,352.7865,209.6501,0.4180939,11.66275,211.9161,4.028277,11.66275,211.9161,4.028277,346.616,238.5468,59.31046,349.6028,236.5734,65.93913,351.6607,217.8573,351.6982,352.935,222.2985,359.299,357.7841,231.8072,2.479458,11.66275,211.9161,4.028277,13.81462,229.7578,288.8636,19.07172,231.6812,284.824,2.425419,255.9291,349.4204,
1454,16.24519,10.8726,210.478,359.541,351.9141,240.6963,10.03625,359.8537,212.3466,7.832945,2.802136,238.5333,358.3352,2.802135,238.5333,358.3352,4.810746,181.5624,334.0254,9.788396,211.1985,348.3394,19.23619,240.168,355.9122,359.0549,241.0602,1.741197,352.724,212.167,0.3976074,352.724,212.167,0.3976074,11.55349,214.4281,3.994529,11.55349,214.4281,3.994529,346.7914,240.7224,59.27024,349.7768,238.748,65.8932,351.5486,219.9446,351.6297,352.735,224.8449,359.2094,357.5689,234.3648,2.348377,11.55349,214.4281,3.994529,13.53816,231.994,288.7574,18.79884,233.904,284.7052,2.512865,258.2254,349.2221,
1455,16.25628,10.84237,213.0358,359.5229,351.9889,243.3057,9.746625,359.4721,214.8465,7.543239,2.699863,240.3753,358.1977,2.699864,240.3753,358.1977,5.405157,183.9834,334.387,10.12656,213.6938,348.9558,19.05559,240.3005,355.8948,359.0008,241.2271,1.706191,352.6655,214.7334,0.3694909,352.6655,214.7334,0.3694909,11.4512,216.9835,3.949428,11.4512,216.9835,3.949428,346.9451,242.9614,59.26224,349.9301,240.9875,65.87988,351.4659,222.1955,351.6456,352.5513,227.4258,359.0987,357.3774,236.9419,2.187481,11.4512,216.9835,3.949428,13.2766,234.2853,288.6788,18.53994,236.1848,284.6153,2.5001,260.5358,348.9609,
1456,16.26747,10.80199,215.6123,359.5008,352.0333,245.9424,9.401883,359.1653,217.3974,7.245283,2.504596,242.2506,358.012,2.504593,242.2506,358.0119,5.979399,186.4261,334.7916,10.42539,216.2114,349.6006,18.79558,240.4366,355.8811,358.9337,241.3886,1.649052,352.6098,217.3226,0.3340373,352.6098,217.3226,0.3340373,11.34213,219.5591,3.888787,11.34213,219.5591,3.888787,347.083,245.2423,59.24516,350.0674,243.2684,65.85822,351.4659,224.4898,351.6791,352.3884,230.0414,358.9678,357.225,239.5574,2.010298,11.34213,219.5591,3.888787,12.98173,236.5524,288.5733,18.24867,238.4384,284.4969,2.534126,262.5793,348.8462,
1457,16.27854,10.77523,218.2228,359.4753,352.3401,248.582,9.275563,358.5921,219.8614,6.875474,2.258474,244.1498,357.8072,2.258475,244.1498,357.8072,6.55012,188.9057,335.2274,10.70507,218.7666,350.2717,18.49434,240.5719,355.9127,358.8921,241.5401,1.619429,352.5641,219.9452,0.2939698,352.5641,219.9452,0.2939698,11.25323,222.166,3.825766,11.25323,222.166,3.825766,347.2362,247.5431,59.25764,350.2209,245.5707,65.8652,351.5078,226.8208,351.704,352.2536,232.6786,358.8251,357.1184,242.1879,1.809379,11.25323,222.166,3.825766,12.68582,238.826,288.4995,17.95521,240.7017,284.4109,2.583501,264.4686,348.8001,
1458,16.2896,10.74442,220.8516,359.4463,352.4715,251.2575,9.019753,358.1853,222.4288,6.556763,2.093575,246.0667,357.6354,2.093576,246.0667,357.6354,7.100324,191.4088,335.6985,10.94892,221.3436,350.9637,18.17751,240.6772,355.9936,358.8854,241.659,1.631398,352.5194,222.5911,0.2481912,352.5194,222.5911,0.2481912,11.16088,224.7984,3.755457,11.16088,224.7984,3.755457,347.3597,249.9053,59.27002,350.3447,247.9343,65.87311,351.6072,229.1638,351.7421,352.1283,235.3593,358.6638,357.0343,244.8789,1.577704,11.16088,224.7984,3.755457,12.36921,241.1007,288.448,17.64043,242.9681,284.3473,2.778854,266.2162,348.7401,
1459,16.30087,10.71502,223.5322,359.4156,352.8218,253.9568,8.956146,357.5768,224.9557,6.190822,2.01743,247.9725,357.4811,2.017431,247.9725,357.4811,7.648219,193.9665,336.2025,11.17383,223.9748,351.6838,17.82479,240.8102,356.067,358.8609,241.7948,1.621234,352.4785,225.2859,0.1995781,352.4785,225.2859,0.1995781,11.07196,227.4738,3.679451,11.07196,227.4738,3.679451,347.5367,252.2689,59.24521,350.5208,250.2976,65.84236,351.7282,231.4637,351.7447,352.0161,238.066,358.4977,356.9752,247.5748,1.346215,11.07196,227.4738,3.679451,12.04731,243.4081,288.4308,17.31924,245.2706,284.3187,3.053928,268.0107,348.7127,
1460,16.31196,10.68811,226.2227,359.3849,352.4012,256.7654,8.207142,357.7637,227.8521,6.00998,2.118002,249.9655,357.3745,1.9634,249.9635,357.318,8.151274,196.5445,336.7388,11.34337,226.6208,352.4095,17.40819,240.9496,356.111,358.7924,241.9341,1.568022,352.4501,227.9943,0.1507122,352.4501,227.9943,0.1507122,10.99539,230.1664,3.601681,10.99539,230.1664,3.60168,347.6635,254.709,59.25737,350.648,252.739,65.85003,351.8585,233.7893,351.8494,351.948,240.8072,358.3345,356.9863,250.3217,1.129096,10.99539,230.1664,3.60168,11.71974,245.7086,288.3752,16.99366,247.5625,284.2507,3.261046,269.6498,348.789,
1461,16.32296,10.66162,228.9586,359.3567,352.0119,259.6034,7.589515,357.8999,230.7374,6.28078,2.441215,250.1269,357.3352,1.864716,250.119,357.1236,8.660023,199.1702,337.3102,11.49992,229.3133,353.1687,16.97776,241.0993,356.1745,358.7363,242.0714,1.521684,352.4243,230.7441,0.1053797,352.4243,230.7441,0.1053797,10.92372,232.8977,3.527114,10.92372,232.8977,3.527114,347.8463,257.1072,59.28747,350.8317,255.1399,65.87346,351.873,236.0677,352.1867,351.8873,243.5719,358.1854,356.9999,253.0756,0.9387959,10.92372,232.8977,3.527114,11.36851,248.0114,288.3026,16.6449,249.8549,284.1646,3.226815,271.357,348.8901,
1462,16.33412,10.63936,231.7085,359.3351,351.4725,262.4895,6.790784,358.1612,233.7052,6.641121,2.925225,250.3879,357.3452,1.715766,250.3698,356.8996,9.111485,201.8235,337.9196,11.58759,232.0251,353.9316,16.63005,241.2153,356.2158,358.6846,242.1886,1.482322,352.4014,233.5077,0.07076532,352.4014,233.5077,0.07076532,10.85391,235.6508,3.469515,10.85391,235.6508,3.469517,348.0345,259.5699,59.22844,351.0177,257.6005,65.80853,351.7957,238.2924,352.5394,351.8305,246.3651,358.0696,357.0275,255.8764,0.7990299,10.85391,235.6508,3.469517,11.00165,250.3206,288.2522,16.27981,252.1558,284.1008,3.169942,273.1082,348.8963,
1463,16.34521,10.61042,234.5003,359.3135,350.834,265.468,5.749294,358.5953,236.7948,7.073146,3.532581,250.7795,357.3798,1.512232,250.7466,356.6318,9.55925,204.5233,338.5315,11.67046,234.7794,354.6944,16.21047,241.3294,356.3127,358.6647,242.2935,1.470113,352.3754,236.3105,0.03526765,352.3754,236.3105,0.03526765,10.77821,238.4377,3.40643,10.77821,238.4377,3.406429,348.2309,261.9922,59.26031,351.2151,260.0255,65.83322,351.5225,240.469,352.9547,351.766,249.1805,357.9524,357.0349,258.6792,0.6655877,10.77821,238.4377,3.406429,10.62262,252.6549,288.1666,15.90364,254.4785,284.0007,3.088297,274.9464,348.9348,
1464,16.35629,10.58891,237.2965,359.2918,350.2409,268.4656,4.684403,358.9496,239.8736,7.530674,4.331484,251.2906,357.4857,1.390689,251.236,356.3913,9.984153,207.2358,339.1674,11.7214,237.5404,355.4658,15.92954,241.4313,356.3515,358.6304,242.3954,1.441799,352.3502,239.1183,0.0006755846,352.3502,239.1183,0.0006755846,10.71056,241.2311,3.345685,10.71056,241.2311,3.345685,348.4161,264.4288,59.31945,351.4023,262.4662,65.88532,351.1312,242.6662,353.3874,351.6988,252.0077,357.8352,357.032,261.4984,0.5312313,10.71056,241.2311,3.345685,10.26967,255.0255,288.1404,15.5517,256.8433,283.9625,3.043034,276.8669,348.9103,
1465,16.36744,10.56136,240.1107,359.2683,349.6353,271.5189,3.475772,359.3497,243.0031,8.020533,5.218009,251.9729,357.6314,1.291516,251.8895,356.1625,10.3766,209.9746,339.8423,11.72474,240.32,356.2538,15.67675,241.5193,356.3678,358.5832,242.4824,1.398743,352.3187,241.9462,359.963,352.3187,241.9462,359.963,10.6321,244.0443,3.278922,10.6321,244.0443,3.278923,348.6263,266.8312,59.39056,351.6147,264.8734,65.94848,350.6747,244.8177,353.8662,351.6135,254.8649,357.7051,357.0035,264.3515,0.3798398,10.6321,244.0443,3.278923,9.885711,257.3881,288.0351,15.17117,259.1925,283.8423,2.989493,278.8951,348.8634,
1466,16.37847,10.5329,242.9514,359.2449,349.0895,274.6044,2.290462,359.6207,246.1282,8.490693,6.190187,252.8271,357.8475,1.256373,252.7065,355.993,10.73452,212.7489,340.5333,11.6902,243.1267,357.0371,15.4818,241.5931,356.3995,358.574,242.56,1.383002,352.2841,244.7964,359.9251,352.2841,244.7964,359.9251,10.5506,246.8755,3.212585,10.5506,246.8755,3.212586,348.8118,269.2646,59.48708,351.8033,267.3128,66.03771,350.2182,247.0095,354.1805,351.5173,257.7186,357.5762,356.9574,267.1805,0.2259588,10.5506,246.8755,3.212586,9.493368,259.7646,287.9427,14.78189,261.557,283.7353,2.828133,281.029,348.8294,
1467,16.3896,10.49875,245.7761,359.2187,348.6715,277.6633,1.183647,359.7569,249.1836,8.855316,7.175068,253.8395,358.1241,1.272285,253.6752,355.8969,11.07122,215.5136,341.2662,11.61656,245.9159,357.8449,15.33562,241.6789,356.3977,358.54,242.6412,1.344623,352.2424,247.6366,359.8828,352.2424,247.6366,359.8828,10.45466,249.7016,3.142134,10.45465,249.7016,3.142134,348.9578,271.7305,59.5773,351.9522,269.7843,66.12208,350.1288,249.398,354.1997,351.4005,260.5923,357.4274,356.8948,270.0555,0.03418716,10.45465,249.7016,3.142134,9.091471,262.1443,287.8419,14.3833,263.9239,283.6198,2.541951,283.2247,348.7966,
1468,16.40081,10.46597,248.6381,359.1924,348.3306,280.7603,0.0876091,359.86,252.2557,9.136509,8.120858,255.0766,358.3819,1.308087,254.864,355.8006,11.39253,218.3217,342.0039,11.52742,248.7414,358.6479,15.19207,241.7697,356.3644,358.4805,242.7265,1.277106,352.2023,250.5099,359.8405,352.2023,250.5099,359.8405,10.36346,252.5553,3.069951,10.36346,252.5553,3.069952,349.1436,274.2213,59.59079,352.1383,272.2766,66.12899,350.2289,251.7559,354.1144,351.2879,263.4742,357.2818,356.8307,272.915,359.8523,10.36346,252.5553,3.069952,8.706404,264.5703,287.7835,14.00019,266.3412,283.5478,1.932374,285.7217,348.7888,
1469,16.41194,10.42961,251.4886,359.1694,348.0562,283.8314,359.0698,359.8525,255.273,9.281943,9.056014,256.5305,358.674,1.438906,256.265,355.7774,11.65255,221.1295,342.7568,11.37806,251.5544,359.4313,15.05025,241.8327,356.3791,358.4675,242.7844,1.25291,352.1635,253.3727,359.8026,352.1635,253.3727,359.8026,10.26629,255.4026,3.003042,10.26629,255.4026,3.003042,349.2948,276.6952,59.68499,352.2925,274.7562,66.21724,350.7054,254.0548,353.9271,351.18,266.3578,357.1502,356.7855,275.788,359.6972,10.26629,255.4026,3.003042,8.306756,266.9825,287.7188,13.60273,268.7443,283.4693,1.560313,288.0699,348.8125,
1470,16.4229,10.39486,254.3513,359.1435,347.8656,286.8965,358.1359,359.8165,258.2695,9.31262,9.832795,258.1948,358.9114,1.556272,257.8806,355.7533,11.9013,223.9538,343.5258,11.21136,254.3765,0.2216624,14.90695,241.8907,356.3935,358.4418,242.8299,1.22671,352.131,256.2485,359.7599,352.131,256.2485,359.7599,10.17652,258.2599,2.927446,10.17651,258.2599,2.927445,349.5151,279.1507,59.68533,352.5127,277.2128,66.20999,350.9969,256.3013,353.9163,351.0944,269.2514,357.0062,356.7745,278.6643,359.5313,10.17651,258.2599,2.927445,7.894324,269.3799,287.6227,13.19339,271.1296,283.3586,1.014996,290.6447,349.06,
1471,16.43407,10.35574,257.2176,359.1265,347.7628,289.9356,357.314,359.7256,261.2232,9.203185,10.37041,260.0433,359.0297,1.603578,259.692,355.6728,12.10221,226.7901,344.3036,10.99943,257.1999,0.9939556,14.69943,241.9567,356.4267,358.4175,242.8758,1.198012,352.106,259.1241,359.7302,352.106,259.1241,359.7302,10.08446,261.1209,2.867039,10.08446,261.1209,2.86704,349.7062,281.5969,59.76399,352.7063,279.6639,66.28146,351.0683,258.5345,353.9154,351.0315,272.1406,356.9085,356.8096,281.5368,359.4492,10.08446,261.1209,2.86704,7.451653,271.7516,287.519,12.75405,273.4884,283.2393,0.6512414,292.9759,349.315,
1472,16.44517,10.32045,260.0782,359.1097,347.7734,292.9157,356.7122,359.5276,264.0997,8.883194,10.65776,262.1713,359.0323,1.583191,261.7983,355.5462,12.25425,229.628,345.096,10.7386,260.0136,1.752649,14.52224,242.0226,356.431,358.3809,242.9213,1.148379,352.0885,261.9917,359.7004,352.0885,261.9917,359.7004,10.00007,263.9706,2.804054,10.00007,263.9706,2.804054,349.876,284.0646,59.85549,352.8791,282.1372,66.36643,350.9495,260.7454,353.9168,350.9914,275.0071,356.8148,356.8849,284.3717,359.3857,10.00007,263.9706,2.804054,6.995961,274.0884,287.4094,12.30185,275.8118,283.1138,0.3225301,295.2805,349.4333,
1473,16.45632,10.28986,262.9023,359.0935,347.859,295.8221,356.2598,359.2796,266.8969,8.411753,10.78388,264.464,359.0169,1.64563,264.0818,355.4996,12.36895,232.4345,345.882,10.4493,262.7872,2.485702,14.33743,242.0784,356.4417,358.3494,242.9534,1.100687,352.0778,264.8231,359.6718,352.0778,264.8231,359.6718,9.92551,266.7838,2.739587,9.925509,266.7838,2.739587,350.0447,286.5165,59.9375,353.0504,284.5942,66.44203,350.7365,262.8816,354.0347,350.9703,277.8416,356.7252,356.986,287.1734,359.3418,9.925509,266.7838,2.739587,6.561036,276.4026,287.3674,11.86835,278.1191,283.0579,0.04287396,297.4586,349.5426,
1474,16.46736,10.25499,265.6918,359.08,348.0573,298.6395,356.0157,358.9106,269.5927,7.723911,10.67999,266.9511,358.937,1.727198,266.5772,355.4883,12.42897,235.2126,346.6539,10.1204,265.5233,3.177779,14.12536,242.1272,356.4806,358.334,242.9768,1.07167,352.0693,267.6181,359.6466,352.0693,267.6181,359.6466,9.844279,269.5596,2.676013,9.844281,269.5596,2.676012,350.1843,288.977,59.98928,353.1916,287.058,66.48874,350.4487,264.9373,354.2832,350.9551,280.6335,356.6483,357.1095,289.9247,359.3324,9.844281,269.5596,2.676012,6.103346,278.6668,287.2567,11.41419,280.3701,282.9317,0.03918864,299.4902,349.6849,
1475,16.47844,10.22374,268.4372,359.0641,348.3898,301.3561,355.9914,358.4688,272.1903,6.886399,10.35698,269.5668,358.7716,1.802471,269.2167,355.4758,12.47314,237.9485,347.4197,9.781396,268.2112,3.856009,13.91517,242.1847,356.4964,358.291,243.003,1.021053,352.0612,270.3732,359.6181,352.0612,270.3732,359.6181,9.768914,272.2969,2.605554,9.768916,272.2969,2.605553,350.3372,291.4214,59.98278,353.3443,289.5026,66.47705,350.264,266.998,354.4583,350.9399,283.4093,356.5556,357.2234,292.6721,359.307,9.768916,272.2969,2.605553,5.654915,280.9007,287.1403,10.96936,282.5904,282.8001,359.8491,301.3963,349.7782,
1476,16.48973,10.19114,271.1714,359.0489,348.7926,304.0341,356.069,357.9787,274.7573,5.948256,9.905724,272.3224,358.5366,1.938391,272.0047,355.4657,12.4787,240.6761,348.1909,9.407077,270.8827,4.518546,13.66918,242.2411,356.535,358.257,243.0204,0.9789068,352.0535,273.1133,359.5903,352.0535,273.1133,359.5903,9.689296,275.0144,2.532839,9.689296,275.0144,2.532842,350.4911,293.8511,59.95133,353.497,291.9312,66.4407,350.0598,268.9857,354.6334,350.9231,286.1484,356.4671,357.3437,295.3611,359.3,9.689296,275.0144,2.532842,5.153454,283.0578,286.9915,10.47247,284.7307,282.6346,359.7743,303.1967,349.9192,
1477,16.50072,10.16243,273.8514,359.0308,349.395,306.5876,356.4254,357.3453,277.2065,4.816839,9.236638,275.2912,358.2,2.016791,275.0177,355.4164,12.45935,243.3511,348.9332,9.026007,273.4974,5.143507,13.38432,242.2898,356.5921,358.2408,243.0275,0.9403216,352.0465,275.8032,359.5587,352.0465,275.8032,359.5587,9.615609,277.6815,2.450655,9.615609,277.6815,2.450656,350.6113,296.2405,60.00707,353.619,294.324,66.49197,349.7861,270.8854,354.83,350.9074,288.8589,356.3608,357.4565,298.0285,359.281,9.615609,277.6815,2.450656,4.767655,285.3026,286.9286,10.08864,286.9675,282.5594,359.7239,305.0812,350.0411,
1478,16.51181,10.13259,276.5111,359.0107,350.0671,309.1211,356.7623,356.7217,279.6541,3.690764,8.458749,278.1826,357.8599,2.084632,277.9566,355.4043,12.41785,246.0067,349.6793,8.624552,276.087,5.760242,13.12603,242.3391,356.6479,358.2133,243.0318,0.9090958,352.0388,278.4749,359.5239,352.0388,278.4749,359.5239,9.538649,280.3301,2.361598,9.538646,280.3301,2.361597,350.7231,298.582,60.13486,353.735,296.6727,66.615,349.4217,272.8462,354.9514,350.8895,291.5617,356.2415,357.5714,300.6908,359.2515,9.538646,280.3301,2.361597,4.341516,287.484,286.8498,9.664972,289.1394,282.4672,359.6522,306.8221,350.2161,
1479,16.52281,10.10275,279.1612,358.9884,351.0082,311.5631,357.4554,355.8109,282.0223,2.400359,7.5643,281.1937,357.4546,2.126461,281.0166,355.3607,12.35132,248.6533,350.4239,8.202849,278.6621,6.362946,12.81581,242.3903,356.709,358.1931,243.0314,0.8631638,352.0293,281.1363,359.4854,352.0293,281.1363,359.4854,9.460255,282.9631,2.262945,9.460252,282.9631,2.262945,350.8325,300.9858,60.11853,353.8438,299.076,66.59515,349.0975,274.9278,355.0697,350.8643,294.2465,356.108,357.6725,303.3186,359.2149,9.460252,282.9631,2.262945,3.896544,289.6295,286.7697,9.222483,291.2751,282.3732,359.5434,308.4022,350.2813,
