Frame,Time,m_avg_PelvisRotX,m_avg_PelvisRotY,m_avg_PelvisRotZ,m_avg_L_HipRotX,m_avg_L_HipRotY,m_avg_L_HipRotZ,m_avg_L_KneeRotX,m_avg_L_KneeRotY,m_avg_L_KneeRotZ,m_avg_L_AnkleRotX,m_avg_L_AnkleRotY,m_avg_L_AnkleRotZ,m_avg_L_FootRotX,m_avg_L_FootRotY,m_avg_L_FootRotZ,m_avg_R_HipRotX,m_avg_R_HipRotY,m_avg_R_HipRotZ,m_avg_R_KneeRotX,m_avg_R_KneeRotY,m_avg_R_KneeRotZ,m_avg_R_AnkleRotX,m_avg_R_AnkleRotY,m_avg_R_AnkleRotZ,m_avg_R_FootRotX,m_avg_R_FootRotY,m_avg_R_FootRotZ,m_avg_Spine1RotX,m_avg_Spine1RotY,m_avg_Spine1RotZ,m_avg_Spine2RotX,m_avg_Spine2RotY,m_avg_Spine2RotZ,m_avg_Spine3RotX,m_avg_Spine3RotY,m_avg_Spine3RotZ,m_avg_L_CollarRotX,m_avg_L_CollarRotY,m_avg_L_CollarRotZ,m_avg_L_ShoulderRotX,m_avg_L_ShoulderRotY,m_avg_L_ShoulderRotZ,m_avg_L_ElbowRotX,m_avg_L_ElbowRotY,m_avg_L_ElbowRotZ,m_avg_L_WristRotX,m_avg_L_WristRotY,m_avg_L_WristRotZ,m_avg_NeckRotX,m_avg_NeckRotY,m_avg_NeckRotZ,m_avg_HeadRotX,m_avg_HeadRotY,m_avg_HeadRotZ,m_avg_R_CollarRotX,m_avg_R_CollarRotY,m_avg_R_CollarRotZ,m_avg_R_ShoulderRotX,m_avg_R_ShoulderRotY,m_avg_R_ShoulderRotZ,m_avg_R_ElbowRotX,m_avg_R_ElbowRotY,m_avg_R_ElbowRotZ,m_avg_R_WristRotX,m_avg_R_WristRotY,m_avg_R_WristRotZ,
1825,20.40085,9.182744,3.399052,358.9818,357.6794,36.13135,347.3353,13.52157,5.792382,1.795355,4.157048,352.0565,356.4289,4.15705,352.0565,356.4289,1.744228,331.4058,11.06741,8.098778,1.711403,2.780174,357.9774,4.3361,358.7179,357.9774,4.336097,358.7179,355.7208,4.271958,359.0241,355.7208,4.271958,359.0241,11.40641,4.643176,1.145841,11.40641,4.643176,1.145841,358.0634,25.19941,41.53035,297.1892,60.78873,84.99151,309.4518,344.9647,180.5262,1.57642,9.425479,356.2091,13.56574,12.60921,358.5435,11.40641,4.643176,1.145841,354.2221,351.2412,298.8184,328.648,343.7231,272.434,309.8233,3.158931,249.7361,
1826,20.41194,9.205236,3.397896,358.9775,357.5286,36.18193,347.1663,13.6038,5.838898,1.92659,4.155722,352.0527,356.4292,4.155722,352.0527,356.4292,1.619913,331.3531,11.37958,8.218728,1.686696,2.651539,357.9783,4.33322,358.7156,357.9783,4.33322,358.7156,355.8367,4.272929,359.0129,355.8367,4.272929,359.0129,11.50132,4.641872,1.121117,11.50132,4.641872,1.121117,358.1592,25.19348,41.55856,297.1461,61.11513,84.59226,309.7499,344.2782,181.0808,1.89922,9.414809,356.1887,14.07489,12.59985,358.5147,11.50132,4.641872,1.121117,354.3832,351.2334,299.0204,328.4456,343.5598,272.4127,309.8325,3.051772,249.8492,
1827,20.42305,9.223388,3.39701,358.9725,357.3659,36.23776,346.9708,13.65983,5.88524,2.038008,4.155971,352.0507,356.4259,4.155968,352.0507,356.4259,1.472561,331.2973,11.69282,8.332669,1.6575,2.496717,357.9786,4.336944,358.7138,357.9786,4.33694,358.7138,355.9532,4.274537,359.0001,355.9532,4.274537,359.0001,11.58958,4.64169,1.095093,11.58958,4.64169,1.095093,358.2266,25.2404,41.57758,297.0783,61.71248,83.91248,309.9548,343.5547,181.5488,2.21682,9.403463,356.1657,14.58044,12.59166,358.4746,11.58958,4.64169,1.095093,354.528,351.216,299.2164,328.229,343.3869,272.3916,309.827,2.941011,249.9537,
1828,20.43416,9.239771,3.39457,358.9687,357.2185,36.28833,346.7825,13.72455,5.925263,2.139576,4.158308,352.0505,356.4263,4.158309,352.0505,356.4263,1.349183,331.2466,11.96901,8.425339,1.630552,2.373789,357.9771,4.337952,358.7164,357.9771,4.337951,358.7164,356.0627,4.273195,358.9892,356.0627,4.273195,358.9892,11.67116,4.63781,1.071574,11.67116,4.63781,1.071574,358.2865,25.25757,41.63385,297.0316,62.1175,83.4013,310.1572,342.8414,182.0235,2.513008,9.384542,356.1471,15.05246,12.571,358.4422,11.67116,4.63781,1.071574,354.6955,351.2307,299.4294,327.9925,343.2308,272.3584,309.796,2.902536,249.9979,
1829,20.44523,9.257222,3.395142,358.9666,357.0932,36.3342,346.6282,13.77617,5.963729,2.230822,4.156461,352.0494,356.4256,4.156457,352.0494,356.4256,1.231633,331.2009,12.2217,8.507369,1.606565,2.25895,357.9777,4.336637,358.718,357.9777,4.336637,358.718,356.1683,4.275788,358.9815,356.1683,4.275788,358.9815,11.75249,4.640477,1.053131,11.75249,4.640477,1.053131,358.3488,25.25826,41.71324,296.9885,62.3558,83.07371,310.4023,342.2106,182.4249,2.800713,9.380162,356.1378,15.50825,12.57481,358.4271,11.75249,4.640477,1.053131,354.8448,351.2294,299.6323,327.7755,343.0675,272.3408,309.7661,2.866952,250.0095,
1830,20.45636,9.266525,3.394467,358.9653,356.9475,36.38722,346.4227,13.85599,6.003064,2.332088,4.158762,352.0461,356.425,4.158764,352.0461,356.425,1.110412,331.1558,12.46011,8.591212,1.581257,2.130958,357.9805,4.336597,358.7206,357.9805,4.336593,358.7206,356.2645,4.27635,358.9745,356.2645,4.27635,358.9745,11.81853,4.639249,1.031249,11.81853,4.639249,1.031249,358.4175,25.24279,41.74491,296.9615,62.65056,82.67971,310.686,341.6169,182.7927,3.056688,9.374692,356.1233,15.90938,12.56962,358.4155,11.81853,4.639249,1.031249,355.0128,351.2804,299.8298,327.5326,342.9584,272.2671,309.725,2.838253,250.0392,
1831,20.46741,9.282531,3.394319,358.9656,356.8416,36.42738,346.2788,13.90877,6.034184,2.405905,4.155184,352.0484,356.4207,4.155183,352.0484,356.4207,1.023211,331.1125,12.7196,8.703882,1.562966,2.03016,357.9767,4.337164,358.7093,357.9767,4.337164,358.7093,356.3577,4.276762,358.9712,356.3577,4.276762,358.9712,11.89173,4.63979,1.018832,11.89173,4.63979,1.018832,358.4827,25.22601,41.80993,296.9442,62.82403,82.40812,310.9918,341.0751,183.0934,3.311071,9.367513,356.1244,16.3079,12.56842,358.4203,11.89173,4.63979,1.018832,355.2038,351.3561,300.0279,327.2631,342.8642,272.1683,309.6697,2.824515,250.1057,
1832,20.47849,9.298532,3.395626,358.9663,356.7027,36.48538,346.0522,13.99448,6.072489,2.491668,4.161736,352.0492,356.4213,4.161736,352.0492,356.4213,0.9546555,331.0836,12.8765,8.750644,1.54774,1.965373,357.974,4.340306,358.7095,357.974,4.340306,358.7095,356.4445,4.279275,358.9688,356.4445,4.279275,358.9688,11.96345,4.643225,1.008041,11.96345,4.643225,1.008041,358.5612,25.18293,41.87183,296.9163,62.90012,82.25321,311.2337,340.5986,183.3531,3.55233,9.368834,356.127,16.67778,12.57936,358.4297,11.96345,4.643225,1.008041,355.3766,351.4192,300.2071,327.0412,342.7766,272.092,309.6215,2.79201,250.1713,
1833,20.48953,9.312395,3.396437,358.967,356.6016,36.52592,345.9069,14.03471,6.101616,2.551307,4.162269,352.0517,356.42,4.162268,352.0517,356.42,0.8621017,331.0458,13.07761,8.818729,1.527415,1.869438,357.9685,4.344337,358.7006,357.9685,4.344336,358.7006,356.5326,4.281044,358.9661,356.5326,4.281044,358.9661,12.02907,4.645683,0.9956848,12.02907,4.645683,0.9956848,358.6358,25.17205,41.87931,296.9179,63.12177,81.96487,311.4426,340.2187,183.5766,3.787999,9.36803,356.1276,17.05233,12.5868,358.4388,12.02907,4.645683,0.9956848,355.511,351.4532,300.3464,326.8373,342.6818,272.0338,309.5535,2.779858,250.2139,
1834,20.50065,9.325613,3.400753,358.9697,356.4948,36.56928,345.7747,14.08827,6.140047,2.641913,4.160388,352.0448,356.4206,4.160389,352.0448,356.4206,0.7766374,331.0154,13.24848,8.881884,1.511442,1.776852,357.9656,4.345664,358.7029,357.9656,4.345664,358.7029,356.6142,4.287407,358.9669,356.6142,4.287407,358.9669,12.09063,4.656162,0.9903249,12.09063,4.656162,0.9903249,358.6915,25.16818,41.92895,296.9079,63.24077,81.78866,311.6843,339.8508,183.7887,4.006771,9.382622,356.1407,17.39826,12.62274,358.4651,12.09063,4.656162,0.9903249,355.6458,351.4912,300.5065,326.6384,342.5826,271.9883,309.499,2.784172,250.2121,
1835,20.51157,9.338865,3.406434,358.9714,356.4246,36.60355,345.6723,14.11285,6.166496,2.685567,4.162447,352.0458,356.4236,4.162445,352.0458,356.4236,0.7015243,330.9936,13.36351,8.890529,1.497999,1.721945,357.9687,4.344589,358.7072,357.9687,4.344589,358.7072,356.6851,4.296144,358.9671,356.6851,4.296144,358.9671,12.14629,4.669555,0.9852319,12.14629,4.669555,0.9852319,358.7671,25.14742,41.9293,296.9471,63.3815,81.56783,311.8914,339.5548,183.9258,4.198656,9.405601,356.1503,17.70196,12.67003,358.4871,12.14629,4.669555,0.9852319,355.7484,351.5239,300.6042,326.4718,342.5193,271.9283,309.4566,2.841839,250.1749,
1836,20.52286,9.351242,3.412472,358.975,356.3482,36.64099,345.5529,14.15125,6.194038,2.734098,4.165458,352.0499,356.4214,4.165459,352.0499,356.4214,0.6592373,330.9776,13.47696,8.945865,1.493102,1.670218,357.9731,4.342236,358.712,357.9731,4.342239,358.712,356.739,4.304277,358.9714,356.739,4.304277,358.9714,12.1978,4.684187,0.9921876,12.1978,4.684187,0.9921876,358.8261,25.08802,42.01828,296.8954,63.23789,81.67768,312.0439,339.2532,184.065,4.355879,9.425406,356.1786,17.9299,12.71891,358.5216,12.1978,4.684187,0.9921876,355.8858,351.6118,300.7127,326.3823,342.524,271.871,309.4159,2.902836,250.1297,
1837,20.53386,9.359731,3.418098,358.9755,356.3368,36.65488,345.5168,14.16798,6.203492,2.74238,4.167703,352.0507,356.4229,4.167703,352.0507,356.4229,0.6207733,330.9704,13.52032,8.942051,1.488378,1.644949,357.9763,4.339591,358.708,357.9763,4.339591,358.708,356.7834,4.313351,358.9706,356.7834,4.313351,358.9706,12.23514,4.696606,0.9859998,12.23514,4.696606,0.9859998,358.9189,24.98159,42.03256,296.9287,63.14212,81.66221,312.1946,338.917,184.25,4.48056,9.453263,356.179,18.11864,12.76606,358.5339,12.23514,4.696606,0.9859998,355.9694,351.6731,300.7545,326.2612,342.5361,271.7778,309.3959,2.983452,250.0983,
1838,20.54491,9.364463,3.428582,358.9773,356.3235,36.673,345.4804,14.21364,6.220496,2.776448,4.169158,352.0499,356.4247,4.169158,352.0499,356.4247,0.6134532,330.9731,13.57057,8.991435,1.497431,1.620605,357.9735,4.340416,358.7047,357.9735,4.340416,358.7047,356.8094,4.329197,358.9729,356.8094,4.329197,358.9729,12.26253,4.719842,0.9883752,12.26253,4.719842,0.9883752,358.9848,24.89324,42.082,296.9028,62.92571,81.84626,312.3076,338.7141,184.3485,4.56301,9.503686,356.1918,18.22234,12.8517,358.5589,12.26253,4.719842,0.9883752,356.0769,351.7875,300.8161,326.1915,342.6078,271.6823,309.3871,3.039733,250.0823,
1839,20.55621,9.366758,3.439666,358.9785,356.3239,36.68489,345.4745,14.25582,6.235693,2.810135,4.164527,352.051,356.4243,4.164526,352.051,356.4243,0.608037,330.9824,13.5725,9.005441,1.506957,1.607625,357.9675,4.346193,358.7007,357.9675,4.346193,358.7007,356.8228,4.346273,358.9748,356.8228,4.346273,358.9748,12.27717,4.743896,0.9884856,12.27717,4.743896,0.9884856,359.0346,24.81583,42.12611,296.8909,62.70519,82.03413,312.4312,338.5424,184.465,4.607541,9.561255,356.1972,18.27532,12.94305,358.5815,12.27717,4.743896,0.9884856,356.1521,351.8888,300.8481,326.1569,342.6938,271.5948,309.4016,3.073573,250.0813,
1840,20.56721,9.372515,3.449728,358.9789,356.3382,36.69403,345.467,14.27917,6.243366,2.814224,4.165576,352.0493,356.4247,4.16558,352.0493,356.4247,0.6076812,330.9915,13.56968,9.026304,1.516123,1.593817,357.9654,4.347798,358.7014,357.9654,4.347802,358.7014,356.8339,4.362126,358.9756,356.8339,4.362126,358.9756,12.29768,4.765115,0.9866441,12.29768,4.765115,0.9866441,359.1007,24.7179,42.16621,296.9114,62.45214,82.21886,312.5836,338.3401,184.5794,4.654398,9.616508,356.1971,18.3232,13.02662,358.6,12.29768,4.765115,0.9866441,356.2163,351.9789,300.845,326.158,342.8039,271.4757,309.4127,3.027862,250.0962,
1841,20.5782,9.375688,3.460987,358.9785,356.3685,36.69834,345.4796,14.29886,6.247356,2.807969,4.16745,352.0512,356.4247,4.167449,352.0512,356.4247,0.6072263,331.0044,13.54758,9.036351,1.52701,1.58536,357.9695,4.340425,358.7044,357.9695,4.340425,358.7044,356.8316,4.380035,358.976,356.8316,4.380035,358.976,12.30757,4.78882,0.9849597,12.30757,4.78882,0.9849597,359.135,24.66022,42.214,296.9062,62.23064,82.41793,312.7548,338.2233,184.6377,4.665387,9.679379,356.1935,18.31395,13.11955,358.6135,12.30757,4.78882,0.9849597,356.2666,352.0688,300.8382,326.1895,342.9262,271.3672,309.4465,2.957604,250.1194,
1842,20.5896,9.379703,3.473265,358.9792,356.3899,36.70594,345.4878,14.30581,6.254761,2.803289,4.164462,352.0508,356.4199,4.164464,352.0508,356.4199,0.6076512,331.0178,13.52849,9.040541,1.538715,1.582371,357.9706,4.339834,358.7037,357.9706,4.33983,358.7037,356.8341,4.399189,358.9778,356.8341,4.399189,358.9778,12.31808,4.815026,0.9847699,12.31808,4.815026,0.9847699,359.1748,24.59789,42.25673,296.9387,61.9697,82.63593,312.9169,338.1364,184.6661,4.683918,9.746405,356.1944,18.32757,13.22147,358.6368,12.31808,4.815026,0.9847699,356.2922,352.1251,300.8243,326.198,343.008,271.2841,309.4809,2.927999,250.1196,
1843,20.6005,9.383961,3.486768,358.9783,356.4557,36.70375,345.5161,14.32453,6.249051,2.766888,4.163094,352.0486,356.4301,4.163094,352.0486,356.4301,0.6140379,331.0327,13.51904,9.058836,1.553658,1.580201,357.9723,4.339562,358.6959,357.9723,4.339562,358.6959,356.8298,4.420856,358.9775,356.8298,4.420856,358.9775,12.32552,4.843632,0.981692,12.32552,4.843632,0.981692,359.2162,24.52183,42.3103,296.972,61.65773,82.89488,313.1038,338.0177,184.7251,4.686864,9.822268,356.1869,18.31523,13.33327,358.6503,12.32552,4.843632,0.981692,356.3138,352.1946,300.7876,326.2469,343.1244,271.2012,309.5197,2.898501,250.1316,
1844,20.61147,9.381171,3.499604,358.9719,356.4682,36.71616,345.506,14.35586,6.26049,2.777976,4.162199,352.0499,356.4237,4.162206,352.0499,356.4237,0.6242526,331.0502,13.50574,9.060232,1.571055,1.59511,357.9676,4.343898,358.6896,357.9676,4.343896,358.6896,356.8248,4.443604,358.9681,356.8248,4.443604,358.9681,12.32264,4.871004,0.9653054,12.32264,4.871004,0.9653054,359.2489,24.44605,42.36068,296.9654,61.38173,83.1427,313.2733,337.8842,184.7935,4.680552,9.89677,356.151,18.29225,13.43721,358.6136,12.32264,4.871004,0.9653054,356.327,352.273,300.7407,326.2785,343.2468,271.1245,309.5607,2.965672,250.0988,
1845,20.62281,9.376842,3.515022,358.9637,356.4846,36.72981,345.5009,14.39963,6.274943,2.797925,4.165046,352.0509,356.4274,4.165046,352.0509,356.4274,0.6291263,331.067,13.52058,9.100688,1.591207,1.584788,357.9666,4.34619,358.6868,357.9666,4.34619,358.6868,356.8206,4.471191,358.9558,356.8206,4.471191,358.9558,12.32132,4.903673,0.9435365,12.32133,4.903673,0.9435368,359.2933,24.3651,42.39819,296.9551,61.11866,83.38699,313.4538,337.7347,184.9229,4.680876,9.986866,356.1047,18.26791,13.56166,358.5639,12.32133,4.903673,0.9435368,356.3694,352.3831,300.7281,326.2657,343.3805,271.0079,309.5782,3.037838,250.0193,
1846,20.63383,9.379174,3.52818,358.9553,356.5047,36.73884,345.5211,14.40767,6.28743,2.804849,4.161301,352.0515,356.4229,4.161301,352.0515,356.4229,0.6548907,331.0858,13.51688,9.124526,1.612546,1.606575,357.9631,4.34486,358.6941,357.9631,4.34486,358.6941,356.8188,4.495199,358.9437,356.8188,4.495199,358.9437,12.32753,4.931803,0.9240352,12.32753,4.931803,0.924035,359.3189,24.32341,42.45172,296.9605,60.91455,83.56588,313.6641,337.5778,185.0735,4.689523,10.06389,356.0609,18.26749,13.66822,358.5149,12.32753,4.931803,0.924035,356.3416,352.4008,300.648,326.3734,343.4798,270.9596,309.6305,3.175626,249.7511,
1847,20.64482,9.380194,3.541555,358.9466,356.5178,36.75051,345.5313,14.44831,6.304242,2.836405,4.160927,352.0507,356.4279,4.160927,352.0507,356.4279,0.6751081,331.1062,13.49334,9.139129,1.632608,1.62155,357.9662,4.342142,358.6938,357.9662,4.342145,358.6938,356.8147,4.519536,358.9313,356.8147,4.519536,358.9313,12.3329,4.960629,0.9058254,12.3329,4.960629,0.9058257,359.3506,24.26098,42.5153,296.9417,60.66488,83.79542,313.9154,337.3607,185.3342,4.694394,10.14033,356.0188,18.25372,13.77553,358.4615,12.3329,4.960629,0.9058257,356.3413,352.4556,300.5829,326.4516,343.6069,270.8699,309.6979,3.303152,249.5231,
1848,20.65617,9.388102,3.555815,358.9393,356.5684,36.75044,345.593,14.38301,6.305775,2.784481,4.165549,352.0494,356.4253,4.165551,352.0494,356.4253,0.6978419,331.1248,13.4847,9.146998,1.652889,1.651944,357.9684,4.33756,358.6843,357.9683,4.33756,358.6843,356.812,4.5447,358.9217,356.812,4.5447,358.9217,12.3449,4.991616,0.8923272,12.3449,4.991616,0.892327,359.3508,24.27072,42.59116,296.9467,60.54081,83.90334,314.1987,337.1816,185.5641,4.704564,10.22058,355.9851,18.26012,13.89159,358.4258,12.3449,4.991616,0.892327,356.3015,352.456,300.4865,326.5883,343.6977,270.8469,309.8193,3.401065,249.3612,
1849,20.66719,9.389086,3.566997,358.9329,356.5865,36.75841,345.6027,14.39144,6.314692,2.785572,4.163924,352.0483,356.4256,4.163919,352.0483,356.4256,0.6816211,331.1311,13.51318,9.178364,1.662161,1.624877,357.9723,4.337025,358.6821,357.9723,4.337025,358.6821,356.8087,4.564882,358.9125,356.8087,4.564882,358.9125,12.34767,5.01523,0.8761874,12.34767,5.01523,0.8761874,359.3657,24.24841,42.62977,296.9524,60.42723,83.99409,314.4423,337.0143,185.8027,4.706055,10.28714,355.9494,18.25045,13.98271,358.3905,12.34767,5.01523,0.8761874,356.2928,352.4935,300.4273,326.6519,343.7914,270.7939,309.9224,3.46772,249.2998,
1850,20.67816,9.387831,3.578815,358.9293,356.6063,36.76757,345.5961,14.40298,6.320511,2.77609,4.164108,352.0477,356.4264,4.164108,352.0477,356.4264,0.6737069,331.1425,13.51126,9.196604,1.673451,1.606699,357.9674,4.338012,358.6826,357.9674,4.338012,358.6826,356.8065,4.58524,358.9071,356.8065,4.58524,358.9071,12.34726,5.039539,0.8616201,12.34726,5.039539,0.8616201,359.4065,24.19815,42.62011,296.9109,60.38108,84.05516,314.5744,336.8925,185.957,4.70636,10.35936,355.9207,18.23973,14.08076,358.3785,12.34726,5.039539,0.8616201,356.3144,352.5714,300.3922,326.7041,343.9175,270.7051,310.0251,3.452775,249.3237,
1851,20.68942,9.389828,3.587421,358.9275,356.6314,36.77083,345.6051,14.40235,6.321744,2.758478,4.164275,352.0486,356.4241,4.164275,352.0486,356.4241,0.6827751,331.1568,13.47053,9.194483,1.683688,1.608073,357.9663,4.340396,358.6859,357.9663,4.3404,358.6859,356.8026,4.599706,358.9049,356.8026,4.599706,358.9049,12.35014,5.057068,0.8538952,12.35014,5.057068,0.8538952,359.4254,24.17319,42.63781,296.9273,60.31712,84.08546,314.7065,336.7696,186.0914,4.704697,10.41221,355.9046,18.22658,14.15281,358.3795,12.35014,5.057068,0.8538952,356.2997,352.5994,300.3192,326.7831,344.013,270.6478,310.1117,3.378927,249.4083,
1852,20.70051,9.389943,3.596409,358.9242,356.6526,36.77671,345.6016,14.41525,6.324336,2.746736,4.167027,352.0501,356.4261,4.167027,352.0501,356.4261,0.6947209,331.1689,13.4652,9.221109,1.696667,1.605371,357.9619,4.340812,358.6816,357.9619,4.340811,358.6816,356.7997,4.615449,358.9001,356.7997,4.615449,358.9001,12.35219,5.0752,0.8411812,12.35219,5.0752,0.8411812,359.4753,24.12491,42.59486,296.9567,60.35937,83.99713,314.7566,336.6582,186.1643,4.706028,10.46891,355.879,18.21439,14.22761,358.3674,12.35219,5.0752,0.8411812,356.3039,352.6482,300.2677,326.8461,344.118,270.5737,310.1896,3.309765,249.47,
1853,20.71141,9.393423,3.604562,358.9204,356.6701,36.78192,345.6095,14.41343,6.328959,2.737958,4.164767,352.049,356.4246,4.164765,352.049,356.4246,0.7062398,331.1818,13.43675,9.209404,1.707364,1.623402,357.9643,4.341683,358.6792,357.9643,4.341683,358.6792,356.8005,4.629904,358.8948,356.8005,4.629904,358.8948,12.35982,5.092155,0.8303887,12.35982,5.092155,0.8303887,359.5157,24.11971,42.53158,296.9815,60.5625,83.76656,314.7805,336.5782,186.2002,4.718384,10.51826,355.8562,18.22379,14.29506,358.3516,12.35982,5.092155,0.8303887,356.3018,352.6772,300.2155,326.8995,344.1943,270.5242,310.2408,3.210208,249.5887,
1854,20.72276,9.398218,3.612994,358.9182,356.6887,36.78667,345.6213,14.41576,6.334193,2.733181,4.165808,352.0478,356.4271,4.16581,352.0478,356.4271,0.7057946,331.1913,13.41946,9.209552,1.715133,1.62163,357.9654,4.339209,358.6771,357.9654,4.339209,358.6771,356.8011,4.644026,358.8923,356.8011,4.644026,358.8923,12.3706,5.110106,0.8258393,12.3706,5.110106,0.8258392,359.5337,24.12379,42.53347,297.0082,60.55478,83.76427,314.7964,336.5625,186.1949,4.733417,10.5656,355.8457,18.23245,14.36445,358.3481,12.3706,5.110106,0.8258392,356.2883,352.6988,300.1338,326.9228,344.2762,270.4352,310.2555,3.139159,249.6555,
1855,20.73376,9.402879,3.62104,358.9134,356.7014,36.79259,345.6347,14.4124,6.341697,2.73194,4.167396,352.0487,356.4245,4.167397,352.0488,356.4245,0.7111451,331.201,13.40948,9.20841,1.724554,1.630884,357.9668,4.338586,358.676,357.9668,4.33859,358.676,356.8036,4.658605,358.8855,356.8036,4.658605,358.8855,12.38073,5.127279,0.81477,12.38073,5.127279,0.81477,359.5513,24.12965,42.53321,297.0391,60.55713,83.74864,314.8481,336.5335,186.2146,4.75135,10.61258,355.8213,18.25205,14.43027,358.3234,12.38073,5.127279,0.81477,356.2951,352.7338,300.0894,326.9542,344.3494,270.3763,310.2725,3.144657,249.6357,
1856,20.7448,9.407557,3.62838,358.91,356.7213,36.79634,345.6453,14.40723,6.344515,2.718074,4.16781,352.0497,356.4232,4.16781,352.0497,356.4232,0.7132221,331.2099,13.39433,9.210919,1.732009,1.629496,357.9626,4.339325,358.674,357.9626,4.339325,358.674,356.8053,4.671666,358.8809,356.8053,4.671666,358.8809,12.39013,5.142354,0.8045152,12.39013,5.142354,0.8045153,359.5657,24.1382,42.53284,297.0915,60.56196,83.71181,314.9087,336.5125,186.195,4.766537,10.65803,355.8,18.26666,14.49152,358.3111,12.39013,5.142354,0.8045153,356.275,352.7429,300.0125,326.9874,344.4105,270.3261,310.2811,3.241339,249.5173,
1857,20.75616,9.41007,3.636429,358.9094,356.7295,36.8042,345.6385,14.40512,6.349937,2.710315,4.166647,352.0489,356.4213,4.166648,352.0489,356.4213,0.7056801,331.2166,13.39106,9.226432,1.738073,1.610206,357.9615,4.340272,358.674,357.9615,4.340272,358.674,356.8092,4.684869,358.8801,356.8092,4.684869,358.8801,12.39853,5.158704,0.7980142,12.39853,5.158704,0.7980142,359.5753,24.18978,42.48007,297.1319,60.82223,83.44193,315.0084,336.5188,186.1456,4.785716,10.70677,355.7896,18.28412,14.5594,358.3207,12.39853,5.158704,0.7980142,356.2831,352.7859,299.9587,327.0118,344.4982,270.2449,310.3088,3.29438,249.4467,
1858,20.76714,9.413464,3.642256,358.9105,356.7454,36.80804,345.6317,14.40386,6.34944,2.69163,4.166549,352.0479,356.4232,4.166549,352.0479,356.4232,0.7037806,331.2208,13.39524,9.249244,1.742926,1.593306,357.9592,4.341618,358.6726,357.9592,4.341614,358.6726,356.8128,4.693902,358.8819,356.8128,4.693902,358.8819,12.40668,5.170301,0.7957519,12.40668,5.170301,0.7957519,359.5859,24.20431,42.4699,297.1815,60.88861,83.339,315.0844,336.4993,186.0942,4.802279,10.74259,355.7881,18.30184,14.60961,358.3419,12.40668,5.170301,0.7957519,356.2988,352.8252,299.9265,326.9958,344.5575,270.1756,310.3139,3.492491,249.2325,
1859,20.77813,9.414687,3.645112,358.9122,356.7586,36.81203,345.5982,14.39533,6.34171,2.649924,4.174978,352.05,356.4251,4.174977,352.05,356.4251,0.692201,331.2213,13.39357,9.259502,1.74256,1.572311,357.9631,4.33675,358.6718,357.9631,4.336757,358.6718,356.8134,4.698077,358.8845,356.8134,4.698077,358.8845,12.41038,5.175128,0.7938419,12.41038,5.175128,0.7938419,359.6029,24.22125,42.41148,297.2303,61.08863,83.1051,315.1483,336.4977,186.0334,4.808667,10.76369,355.7876,18.30285,14.63558,358.3639,12.41038,5.175128,0.7938419,356.3182,352.874,299.8867,326.9875,344.6361,270.0865,310.3212,3.614308,249.1011,
1860,20.7895,9.41995,3.649428,358.9135,356.8051,36.80264,345.6418,14.35621,6.33098,2.59907,4.172233,352.0486,356.4276,4.172235,352.0486,356.4276,0.6921697,331.2268,13.36968,9.253043,1.745233,1.570256,357.9638,4.335392,358.6668,357.9638,4.335395,358.6668,356.8145,4.704577,358.8869,356.8145,4.704577,358.8869,12.41856,5.183671,0.7940561,12.41856,5.183671,0.7940561,359.6027,24.24338,42.4186,297.2755,61.14363,83.01078,315.1906,336.4725,185.9644,4.818456,10.7905,355.7893,18.31415,14.67343,358.386,12.41856,5.183671,0.7940561,356.3142,352.9001,299.8132,326.9882,344.7069,270.0078,310.3162,3.697199,249.0368,
1861,20.80043,9.41964,3.650359,358.9155,356.8211,36.80103,345.6314,14.36897,6.32428,2.581171,4.171458,352.051,356.4276,4.171459,352.051,356.4276,0.6878917,331.2268,13.36999,9.276437,1.74483,1.544961,357.9612,4.337698,358.6645,357.9612,4.337695,358.6645,356.8142,4.705574,358.8898,356.8142,4.705574,358.8898,12.42062,5.18437,0.7932599,12.42062,5.18437,0.7932593,359.637,24.21366,42.36407,297.3144,61.23227,82.8795,315.2251,336.4417,185.9429,4.822108,10.80052,355.791,18.30796,14.68312,358.4063,12.42062,5.18437,0.7932593,356.3521,352.9629,299.7984,326.9654,344.7856,269.9109,310.3146,3.737916,248.9972,
1862,20.81145,9.422039,3.651664,358.9133,356.8366,36.79512,345.6749,14.35079,6.325209,2.581983,4.169094,352.0445,356.4214,4.169095,352.0445,356.4214,0.6624027,331.231,13.29923,9.197275,1.737926,1.549885,357.9625,4.335556,358.6682,357.9625,4.335556,358.6682,356.8104,4.708776,358.8866,356.8104,4.708776,358.8866,12.42339,5.185859,0.784485,12.42339,5.185859,0.784485,359.6257,24.246,42.36552,297.3085,61.3398,82.7756,315.2881,336.4208,185.9138,4.819144,10.81558,355.7725,18.29618,14.69537,358.3959,12.42339,5.185859,0.784485,356.3885,353.0278,299.776,326.9443,344.8689,269.8164,310.2871,3.749893,248.9981,
